reltime;datetime;iSensor;headPos.x;headPos.y;headPos.z;headPosQ;headYaw;headPitch;headRoll;headRotQ;gazeSrc.x;gazeSrc.y;gazeSrc.z;gazeDir.x;gazeDir.y;gazeDir.z;gazeQ;leftEyeOpen;leftEyeOpenQ;rightEyeOpen;rightEyeOpenQ;pupil;pupilQ

   0.0010;2024/06/05 12:51:33.0369;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.942;-0.121;0.314;0.97;10.00;1.00;9.38;1.00;1.50;0.97
   1.2890;2024/06/05 12:51:34.3249;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.935;-0.099;0.341;0.90;10.00;1.00;8.05;1.00;1.57;0.90
   1.2990;2024/06/05 12:51:34.3349;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.935;-0.099;0.341;0.90;10.00;1.00;8.05;1.00;1.57;0.90
   1.3090;2024/06/05 12:51:34.3449;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.937;-0.089;0.338;0.91;10.00;1.00;8.11;1.00;1.60;0.91
   1.3290;2024/06/05 12:51:34.3649;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.933;-0.069;0.354;1.00;10.00;1.00;10.00;1.00;1.58;1.00
   1.3490;2024/06/05 12:51:34.3849;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.917;-0.049;0.395;1.00;10.00;1.00;10.00;1.00;1.54;1.00
   1.3590;2024/06/05 12:51:34.3949;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.917;-0.049;0.395;1.00;10.00;1.00;10.00;1.00;1.54;1.00
   1.3790;2024/06/05 12:51:34.4149;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.911;-0.019;0.411;1.00;10.00;1.00;10.00;1.00;1.60;1.00
   1.3890;2024/06/05 12:51:34.4249;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.908;-0.023;0.418;1.00;10.00;1.00;10.00;1.00;1.57;1.00
   1.4090;2024/06/05 12:51:34.4449;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.907;-0.009;0.421;1.00;10.00;1.00;10.00;1.00;1.55;1.00
   1.4290;2024/06/05 12:51:34.4649;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.906;-0.008;0.423;1.00;10.00;1.00;10.00;1.00;1.58;1.00
   1.4390;2024/06/05 12:51:34.4749;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.906;-0.005;0.423;1.00;10.00;1.00;10.00;1.00;1.56;1.00
   1.4590;2024/06/05 12:51:34.4949;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.903;-0.012;0.430;1.00;10.00;1.00;10.00;1.00;1.58;1.00
   1.4690;2024/06/05 12:51:34.5049;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.903;-0.012;0.430;1.00;10.00;1.00;10.00;1.00;1.58;1.00
   1.4880;2024/06/05 12:51:34.5239;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.919;-0.019;0.394;1.00;10.00;1.00;10.00;1.00;1.67;1.00
   1.4980;2024/06/05 12:51:34.5339;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.034;0.007;-0.009;0.919;-0.019;0.394;1.00;10.00;1.00;10.00;1.00;1.67;1.00
