reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/05/28 16:02:53.3969;5;1.00;106.0
   0.0010;2024/05/28 16:02:53.3969;4;0.00;0.0
   0.0010;2024/05/28 16:02:53.3969;3;1.00;101.0
   0.0010;2024/05/28 16:02:53.3969;2;0.00;0.0
   0.0010;2024/05/28 16:02:53.3969;1;0.00;0.0
   0.0010;2024/05/28 16:02:53.3969;0;0.00;0.0
   0.0760;2024/05/28 16:02:53.4719;5;1.00;106.0
   0.2120;2024/05/28 16:02:53.6079;3;1.00;101.0
   0.4570;2024/05/28 16:02:53.8529;3;1.00;100.0
   0.5680;2024/05/28 16:02:53.9639;5;1.00;106.0
   0.7050;2024/05/28 16:02:54.1009;3;1.00;100.0
   0.8140;2024/05/28 16:02:54.2099;5;1.00;106.0
   1.0610;2024/05/28 16:02:54.4569;5;1.00;106.0
   1.3070;2024/05/28 16:02:54.7029;5;1.00;106.0
   1.4430;2024/05/28 16:02:54.8389;3;1.00;98.0
   1.8000;2024/05/28 16:02:55.1959;5;1.00;106.0
   1.9360;2024/05/28 16:02:55.3319;3;1.00;97.0
   2.2930;2024/05/28 16:02:55.6889;5;1.00;106.0
   2.4280;2024/05/28 16:02:55.8239;3;1.00;96.0
   2.7850;2024/05/28 16:02:56.1809;5;1.00;106.0
   2.9210;2024/05/28 16:02:56.3169;3;1.00;96.0
   3.2770;2024/05/28 16:02:56.6729;5;1.00;106.0
   3.4130;2024/05/28 16:02:56.8089;3;1.00;96.0
   3.6600;2024/05/28 16:02:57.0559;3;1.00;96.0
   3.7700;2024/05/28 16:02:57.1659;5;1.00;106.0
   3.9060;2024/05/28 16:02:57.3019;3;1.00;96.0
   4.0170;2024/05/28 16:02:57.4129;5;1.00;106.0
   4.1520;2024/05/28 16:02:57.5479;3;1.00;96.0
   4.2630;2024/05/28 16:02:57.6589;5;1.00;106.0
   4.3990;2024/05/28 16:02:57.7949;3;1.00;96.0
   4.5090;2024/05/28 16:02:57.9049;5;1.00;104.0
   5.0010;2024/05/28 16:02:58.3969;5;1.00;104.0
