reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gazeDir.x,gazeDir.y,gazeDir.z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ
0.001,2024/05/28 16:05:07.5789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.95,-0.128,0.286,1.0,10.0,1.0,10.0,1.0,2.38,1.0
0.017,2024/05/28 16:05:07.5949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.951,-0.127,0.282,1.0,10.0,1.0,10.0,1.0,2.42,1.0
0.027,2024/05/28 16:05:07.6049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.953,-0.127,0.276,1.0,10.0,1.0,10.0,1.0,2.44,1.0
0.046,2024/05/28 16:05:07.6239,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.952,-0.125,0.28,1.0,10.0,1.0,10.0,1.0,2.44,1.0
0.066,2024/05/28 16:05:07.6439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.952,-0.127,0.279,1.0,10.0,1.0,10.0,1.0,2.48,1.0
0.076,2024/05/28 16:05:07.6539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.952,-0.127,0.279,1.0,10.0,1.0,10.0,1.0,2.48,1.0
0.096,2024/05/28 16:05:07.6739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.953,-0.122,0.279,1.0,10.0,1.0,10.0,1.0,2.48,1.0
0.105,2024/05/28 16:05:07.6829,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.953,-0.122,0.279,1.0,10.0,1.0,10.0,1.0,2.48,1.0
0.125,2024/05/28 16:05:07.7029,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.952,-0.128,0.278,1.0,10.0,1.0,10.0,1.0,2.48,1.0
0.135,2024/05/28 16:05:07.7129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.952,-0.126,0.28,1.0,10.0,1.0,10.0,1.0,2.48,1.0
