reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/05/28 16:05:07.5789;5;1.00;91.0
   0.0010;2024/05/28 16:05:07.5789;4;0.00;0.0
   0.0010;2024/05/28 16:05:07.5789;3;1.00;95.0
   0.0010;2024/05/28 16:05:07.5789;2;0.00;0.0
   0.0010;2024/05/28 16:05:07.5789;1;0.00;0.0
   0.0010;2024/05/28 16:05:07.5789;0;0.00;0.0
   0.0020;2024/05/28 16:05:07.5799;3;1.00;96.0
   0.1140;2024/05/28 16:05:07.6919;5;1.00;91.0
   0.2480;2024/05/28 16:05:07.8259;3;1.00;96.0
   0.3610;2024/05/28 16:05:07.9389;5;1.00;92.0
   0.4940;2024/05/28 16:05:08.0719;3;1.00;96.0
   0.6070;2024/05/28 16:05:08.1849;5;1.00;92.0
   0.7410;2024/05/28 16:05:08.3189;3;1.00;96.0
   0.8520;2024/05/28 16:05:08.4299;5;1.00;92.0
   1.0990;2024/05/28 16:05:08.6769;5;1.00;92.0
   1.2330;2024/05/28 16:05:08.8109;3;1.00;96.0
   1.3450;2024/05/28 16:05:08.9229;5;1.00;91.0
   1.4790;2024/05/28 16:05:09.0569;3;1.00;96.0
   1.5920;2024/05/28 16:05:09.1699;5;1.00;91.0
   1.7250;2024/05/28 16:05:09.3029;3;1.00;96.0
   1.9720;2024/05/28 16:05:09.5499;3;1.00;96.0
   2.0840;2024/05/28 16:05:09.6619;5;1.00;91.0
   2.2180;2024/05/28 16:05:09.7959;3;1.00;96.0
   2.3310;2024/05/28 16:05:09.9089;5;1.00;91.0
   2.5770;2024/05/28 16:05:10.1549;5;1.00;91.0
   2.7110;2024/05/28 16:05:10.2889;3;1.00;95.0
   2.8220;2024/05/28 16:05:10.3999;5;1.00;91.0
   2.9570;2024/05/28 16:05:10.5349;3;1.00;95.0
   3.0690;2024/05/28 16:05:10.6469;5;1.00;91.0
   3.2030;2024/05/28 16:05:10.7809;3;1.00;94.0
   3.3150;2024/05/28 16:05:10.8929;5;1.00;91.0
   3.4500;2024/05/28 16:05:11.0279;3;1.00;94.0
   3.5620;2024/05/28 16:05:11.1399;5;1.00;91.0
   3.6950;2024/05/28 16:05:11.2729;3;1.00;94.0
   3.8080;2024/05/28 16:05:11.3859;5;1.00;91.0
   3.9420;2024/05/28 16:05:11.5199;3;1.00;94.0
   4.0550;2024/05/28 16:05:11.6329;5;1.00;91.0
   4.1880;2024/05/28 16:05:11.7659;3;1.00;94.0
   4.3010;2024/05/28 16:05:11.8789;5;1.00;93.0
   4.4350;2024/05/28 16:05:12.0129;3;1.00;94.0
   4.5460;2024/05/28 16:05:12.1239;5;1.00;93.0
   4.6810;2024/05/28 16:05:12.2589;3;1.00;95.0
   4.9270;2024/05/28 16:05:12.5049;3;1.00;95.0
   5.0390;2024/05/28 16:05:12.6169;5;1.00;93.0
   5.1730;2024/05/28 16:05:12.7509;3;1.00;95.0
   5.2850;2024/05/28 16:05:12.8629;5;1.00;94.0
   5.5320;2024/05/28 16:05:13.1099;5;1.00;94.0
   5.6660;2024/05/28 16:05:13.2439;3;1.00;95.0
   5.7780;2024/05/28 16:05:13.3559;5;1.00;94.0
   5.9120;2024/05/28 16:05:13.4899;3;1.00;95.0
   6.0250;2024/05/28 16:05:13.6029;5;1.00;94.0
   6.1590;2024/05/28 16:05:13.7369;3;1.00;95.0
   6.2710;2024/05/28 16:05:13.8489;5;1.00;94.0
   6.4040;2024/05/28 16:05:13.9819;3;1.00;95.0
   6.5170;2024/05/28 16:05:14.0949;5;1.00;94.0
   6.6510;2024/05/28 16:05:14.2289;3;1.00;94.0
   6.7630;2024/05/28 16:05:14.3409;5;1.00;94.0
   6.8970;2024/05/28 16:05:14.4749;3;1.00;94.0
   7.0100;2024/05/28 16:05:14.5879;5;1.00;94.0
   7.1430;2024/05/28 16:05:14.7209;3;1.00;94.0
   7.2560;2024/05/28 16:05:14.8339;5;1.00;94.0
   7.3900;2024/05/28 16:05:14.9679;3;1.00;93.0
   7.5030;2024/05/28 16:05:15.0809;5;1.00;94.0
   7.6360;2024/05/28 16:05:15.2139;3;1.00;93.0
   7.7480;2024/05/28 16:05:15.3259;5;1.00;94.0
   7.8820;2024/05/28 16:05:15.4599;3;1.00;92.0
   7.9950;2024/05/28 16:05:15.5729;5;1.00;94.0
   8.1280;2024/05/28 16:05:15.7059;3;1.00;92.0
   8.2410;2024/05/28 16:05:15.8189;5;1.00;94.0
   8.3750;2024/05/28 16:05:15.9529;3;1.00;92.0
   8.4870;2024/05/28 16:05:16.0649;5;1.00;94.0
   8.6210;2024/05/28 16:05:16.1989;3;1.00;91.0
   8.7340;2024/05/28 16:05:16.3119;5;1.00;94.0
   8.8670;2024/05/28 16:05:16.4449;3;1.00;91.0
   8.9800;2024/05/28 16:05:16.5579;5;1.00;94.0
   9.1140;2024/05/28 16:05:16.6919;3;1.00;91.0
   9.2260;2024/05/28 16:05:16.8039;5;1.00;94.0
   9.3600;2024/05/28 16:05:16.9379;3;1.00;91.0
   9.4730;2024/05/28 16:05:17.0509;5;1.00;93.0
   9.6060;2024/05/28 16:05:17.1839;3;1.00;91.0
   9.7190;2024/05/28 16:05:17.2969;5;1.00;93.0
   9.8530;2024/05/28 16:05:17.4309;3;1.00;92.0
   9.9650;2024/05/28 16:05:17.5429;5;1.00;93.0
  10.0990;2024/05/28 16:05:17.6769;3;1.00;92.0
  10.2120;2024/05/28 16:05:17.7899;5;1.00;93.0
  10.3450;2024/05/28 16:05:17.9229;3;1.00;92.0
  10.4580;2024/05/28 16:05:18.0359;5;1.00;93.0
  10.5910;2024/05/28 16:05:18.1689;3;1.00;93.0
  10.7040;2024/05/28 16:05:18.2819;5;1.00;93.0
  10.8380;2024/05/28 16:05:18.4159;3;1.00;93.0
  11.0840;2024/05/28 16:05:18.6619;3;1.00;94.0
  11.1960;2024/05/28 16:05:18.7739;5;1.00;93.0
  11.3300;2024/05/28 16:05:18.9079;3;1.00;94.0
  11.4430;2024/05/28 16:05:19.0209;5;1.00;93.0
  11.5770;2024/05/28 16:05:19.1549;3;1.00;94.0
  11.6890;2024/05/28 16:05:19.2669;5;1.00;93.0
  11.8230;2024/05/28 16:05:19.4009;3;1.00;93.0
  11.9360;2024/05/28 16:05:19.5139;5;1.00;93.0
  12.0690;2024/05/28 16:05:19.6469;3;1.00;93.0
  12.1810;2024/05/28 16:05:19.7589;5;1.00;93.0
  12.3160;2024/05/28 16:05:19.8939;3;1.00;93.0
  12.4270;2024/05/28 16:05:20.0049;5;1.00;93.0
  12.5620;2024/05/28 16:05:20.1399;3;1.00;93.0
  12.6740;2024/05/28 16:05:20.2519;5;1.00;93.0
  12.8070;2024/05/28 16:05:20.3849;3;1.00;93.0
  12.9200;2024/05/28 16:05:20.4979;5;1.00;93.0
  13.0540;2024/05/28 16:05:20.6319;3;1.00;93.0
  13.1670;2024/05/28 16:05:20.7449;5;1.00;93.0
  13.3000;2024/05/28 16:05:20.8779;3;1.00;92.0
  13.4130;2024/05/28 16:05:20.9909;5;1.00;92.0
  13.5470;2024/05/28 16:05:21.1249;3;1.00;92.0
  13.6590;2024/05/28 16:05:21.2369;5;1.00;92.0
  13.7930;2024/05/28 16:05:21.3709;3;1.00;92.0
  13.9050;2024/05/28 16:05:21.4829;5;1.00;92.0
  14.0390;2024/05/28 16:05:21.6169;3;1.00;92.0
  14.1510;2024/05/28 16:05:21.7289;5;1.00;92.0
  14.2860;2024/05/28 16:05:21.8639;3;1.00;92.0
  14.3970;2024/05/28 16:05:21.9749;5;1.00;92.0
  14.5320;2024/05/28 16:05:22.1099;3;1.00;91.0
  14.6440;2024/05/28 16:05:22.2219;5;1.00;92.0
  14.7780;2024/05/28 16:05:22.3559;3;1.00;91.0
  14.8900;2024/05/28 16:05:22.4679;5;1.00;92.0
  15.0240;2024/05/28 16:05:22.6019;3;1.00;91.0
  15.1370;2024/05/28 16:05:22.7149;5;1.00;92.0
  15.2700;2024/05/28 16:05:22.8479;3;1.00;91.0
  15.3830;2024/05/28 16:05:22.9609;5;1.00;92.0
  15.5170;2024/05/28 16:05:23.0949;3;1.00;91.0
  15.6290;2024/05/28 16:05:23.2069;5;1.00;92.0
  15.7630;2024/05/28 16:05:23.3409;3;1.00;91.0
  15.8760;2024/05/28 16:05:23.4539;5;1.00;92.0
  16.0090;2024/05/28 16:05:23.5869;3;1.00;90.0
  16.1220;2024/05/28 16:05:23.6999;5;1.00;92.0
  16.2550;2024/05/28 16:05:23.8329;3;1.00;90.0
  16.3680;2024/05/28 16:05:23.9459;5;1.00;91.0
  16.5010;2024/05/28 16:05:24.0789;3;1.00;90.0
  16.6140;2024/05/28 16:05:24.1919;5;1.00;91.0
  16.7480;2024/05/28 16:05:24.3259;3;1.00;90.0
  16.8610;2024/05/28 16:05:24.4389;5;1.00;91.0
  16.9940;2024/05/28 16:05:24.5719;3;1.00;90.0
  17.1070;2024/05/28 16:05:24.6849;5;1.00;91.0
  17.2410;2024/05/28 16:05:24.8189;3;1.00;90.0
  17.3530;2024/05/28 16:05:24.9309;5;1.00;91.0
  17.4870;2024/05/28 16:05:25.0649;3;1.00;90.0
  17.6000;2024/05/28 16:05:25.1779;5;1.00;91.0
  17.7340;2024/05/28 16:05:25.3119;3;1.00;90.0
  17.8450;2024/05/28 16:05:25.4229;5;1.00;91.0
  17.9790;2024/05/28 16:05:25.5569;3;1.00;90.0
  18.0920;2024/05/28 16:05:25.6699;5;1.00;91.0
  18.2260;2024/05/28 16:05:25.8039;3;1.00;90.0
  18.3380;2024/05/28 16:05:25.9159;5;1.00;91.0
  18.4720;2024/05/28 16:05:26.0499;3;1.00;91.0
  18.5850;2024/05/28 16:05:26.1629;5;1.00;91.0
  18.7220;2024/05/28 16:05:26.2999;3;1.00;91.0
  18.8310;2024/05/28 16:05:26.4089;5;1.00;91.0
  18.9650;2024/05/28 16:05:26.5429;3;1.00;91.0
  19.0770;2024/05/28 16:05:26.6549;5;1.00;91.0
  19.2110;2024/05/28 16:05:26.7889;3;1.00;92.0
  19.3240;2024/05/28 16:05:26.9019;5;1.00;90.0
  19.4570;2024/05/28 16:05:27.0349;3;1.00;92.0
  19.5690;2024/05/28 16:05:27.1469;5;1.00;90.0
  19.7040;2024/05/28 16:05:27.2819;3;1.00;93.0
  19.8160;2024/05/28 16:05:27.3939;5;1.00;90.0
  19.9490;2024/05/28 16:05:27.5269;3;1.00;93.0
  20.1960;2024/05/28 16:05:27.7739;3;1.00;93.0
  20.3080;2024/05/28 16:05:27.8859;5;1.00;90.0
  20.4430;2024/05/28 16:05:28.0209;3;1.00;93.0
  20.5540;2024/05/28 16:05:28.1319;5;1.00;90.0
  20.6890;2024/05/28 16:05:28.2669;3;1.00;93.0
  20.9340;2024/05/28 16:05:28.5119;3;1.00;92.0
  21.0470;2024/05/28 16:05:28.6249;5;1.00;90.0
  21.1810;2024/05/28 16:05:28.7589;3;1.00;92.0
  21.2930;2024/05/28 16:05:28.8709;5;1.00;90.0
  21.4270;2024/05/28 16:05:29.0049;3;1.00;92.0
  21.6730;2024/05/28 16:05:29.2509;3;1.00;92.0
  21.7860;2024/05/28 16:05:29.3639;5;1.00;90.0
  21.9200;2024/05/28 16:05:29.4979;3;1.00;92.0
  22.0330;2024/05/28 16:05:29.6109;5;1.00;90.0
