reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gazeDir.x,gazeDir.y,gazeDir.z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ
0.001,2024/06/13 13:05:08.3729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.918,-0.264,0.295,1.0,10.0,1.0,10.0,1.0,2.55,1.0
1.284,2024/06/13 13:05:09.6559,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.888,-0.276,0.367,1.0,10.0,1.0,10.0,1.0,2.6,1.0
1.294,2024/06/13 13:05:09.6659,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.277,0.366,1.0,10.0,1.0,10.0,1.0,2.63,1.0
1.313,2024/06/13 13:05:09.6849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.274,0.368,1.0,10.0,1.0,10.0,1.0,2.59,1.0
1.323,2024/06/13 13:05:09.6949,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.274,0.368,1.0,10.0,1.0,10.0,1.0,2.59,1.0
1.343,2024/06/13 13:05:09.7149,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.273,0.367,1.0,10.0,1.0,10.0,1.0,2.62,1.0
1.363,2024/06/13 13:05:09.7349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.273,0.367,1.0,10.0,1.0,10.0,1.0,2.59,1.0
1.373,2024/06/13 13:05:09.7449,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.274,0.367,1.0,10.0,1.0,10.0,1.0,2.61,1.0
1.392,2024/06/13 13:05:09.7639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.889,-0.275,0.367,1.0,10.0,1.0,10.0,1.0,2.61,1.0
1.402,2024/06/13 13:05:09.7739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.01,-0.015,0.888,-0.276,0.368,1.0,10.0,1.0,10.0,1.0,2.6,1.0
