reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/13 13:05:08.3729;5;1.00;75.0
   0.0010;2024/06/13 13:05:08.3729;4;0.00;0.0
   0.0010;2024/06/13 13:05:08.3729;3;1.00;77.0
   0.0010;2024/06/13 13:05:08.3729;2;0.00;0.0
   0.0010;2024/06/13 13:05:08.3729;1;0.00;0.0
   0.0010;2024/06/13 13:05:08.3729;0;0.00;0.0
   0.2030;2024/06/13 13:05:08.5749;5;1.00;75.0
   0.2300;2024/06/13 13:05:08.6019;3;1.00;77.0
   0.4500;2024/06/13 13:05:08.8219;5;1.00;75.0
   0.4760;2024/06/13 13:05:08.8479;3;1.00;78.0
   0.6960;2024/06/13 13:05:09.0679;5;1.00;75.0
   0.7220;2024/06/13 13:05:09.0939;3;1.00;78.0
   0.9680;2024/06/13 13:05:09.3399;3;1.00;78.0
   1.1880;2024/06/13 13:05:09.5599;5;1.00;75.0
   1.2140;2024/06/13 13:05:09.5859;3;1.00;80.0
   1.4600;2024/06/13 13:05:09.8319;3;1.00;80.0
   1.6810;2024/06/13 13:05:10.0529;5;1.00;75.0
   1.7070;2024/06/13 13:05:10.0789;3;1.00;81.0
   1.9270;2024/06/13 13:05:10.2989;5;1.00;75.0
   1.9530;2024/06/13 13:05:10.3249;3;1.00;81.0
   2.1740;2024/06/13 13:05:10.5459;5;1.00;75.0
   2.2000;2024/06/13 13:05:10.5719;3;1.00;81.0
   2.4200;2024/06/13 13:05:10.7919;5;1.00;75.0
   2.4460;2024/06/13 13:05:10.8179;3;1.00;81.0
   2.6660;2024/06/13 13:05:11.0379;5;1.00;75.0
   2.6910;2024/06/13 13:05:11.0629;3;1.00;82.0
   2.9130;2024/06/13 13:05:11.2849;5;1.00;75.0
   2.9390;2024/06/13 13:05:11.3109;3;1.00;82.0
   3.1850;2024/06/13 13:05:11.5569;3;1.00;82.0
   3.4050;2024/06/13 13:05:11.7769;5;1.00;75.0
   3.4310;2024/06/13 13:05:11.8029;3;1.00;83.0
   3.6520;2024/06/13 13:05:12.0239;5;1.00;75.0
   3.6770;2024/06/13 13:05:12.0489;3;1.00;83.0
   3.9230;2024/06/13 13:05:12.2949;3;1.00;83.0
   4.1440;2024/06/13 13:05:12.5159;5;1.00;77.0
   4.1700;2024/06/13 13:05:12.5419;3;1.00;83.0
   4.3900;2024/06/13 13:05:12.7619;5;1.00;77.0
   4.4160;2024/06/13 13:05:12.7879;3;1.00;83.0
   4.6360;2024/06/13 13:05:13.0079;5;1.00;77.0
   4.6620;2024/06/13 13:05:13.0339;3;1.00;83.0
   4.8820;2024/06/13 13:05:13.2539;5;1.00;77.0
   4.9090;2024/06/13 13:05:13.2809;3;1.00;83.0
   5.1550;2024/06/13 13:05:13.5269;3;1.00;83.0
   5.3750;2024/06/13 13:05:13.7469;5;1.00;77.0
   5.4010;2024/06/13 13:05:13.7729;3;1.00;83.0
   5.6210;2024/06/13 13:05:13.9929;5;1.00;77.0
   5.6470;2024/06/13 13:05:14.0189;3;1.00;83.0
   5.8940;2024/06/13 13:05:14.2659;3;1.00;82.0
   6.1140;2024/06/13 13:05:14.4859;5;1.00;78.0
   6.1390;2024/06/13 13:05:14.5109;3;1.00;82.0
   6.3600;2024/06/13 13:05:14.7319;5;1.00;78.0
   6.3860;2024/06/13 13:05:14.7579;3;1.00;82.0
   6.6060;2024/06/13 13:05:14.9779;5;1.00;78.0
   6.6320;2024/06/13 13:05:15.0039;3;1.00;81.0
   6.8520;2024/06/13 13:05:15.2239;5;1.00;78.0
   6.8790;2024/06/13 13:05:15.2509;3;1.00;81.0
   7.0990;2024/06/13 13:05:15.4709;5;1.00;78.0
   7.1250;2024/06/13 13:05:15.4969;3;1.00;81.0
   7.3460;2024/06/13 13:05:15.7179;5;1.00;78.0
   7.3710;2024/06/13 13:05:15.7429;3;1.00;81.0
   7.5910;2024/06/13 13:05:15.9629;5;1.00;78.0
   7.6170;2024/06/13 13:05:15.9889;3;1.00;81.0
   7.8380;2024/06/13 13:05:16.2099;5;1.00;78.0
   7.8630;2024/06/13 13:05:16.2349;3;1.00;80.0
   8.0840;2024/06/13 13:05:16.4559;5;1.00;78.0
   8.1100;2024/06/13 13:05:16.4819;3;1.00;80.0
   8.3300;2024/06/13 13:05:16.7019;5;1.00;78.0
   8.3560;2024/06/13 13:05:16.7279;3;1.00;80.0
   8.5770;2024/06/13 13:05:16.9489;5;1.00;78.0
   8.6030;2024/06/13 13:05:16.9749;3;1.00;80.0
   8.8490;2024/06/13 13:05:17.2209;3;1.00;80.0
   9.0690;2024/06/13 13:05:17.4409;5;1.00;78.0
   9.0950;2024/06/13 13:05:17.4669;3;1.00;80.0
   9.3160;2024/06/13 13:05:17.6879;5;1.00;78.0
   9.3420;2024/06/13 13:05:17.7139;3;1.00;80.0
   9.5610;2024/06/13 13:05:17.9329;5;1.00;78.0
   9.5870;2024/06/13 13:05:17.9589;3;1.00;80.0
   9.8080;2024/06/13 13:05:18.1799;5;1.00;78.0
   9.8340;2024/06/13 13:05:18.2059;3;1.00;80.0
  10.0540;2024/06/13 13:05:18.4259;5;1.00;78.0
  10.0800;2024/06/13 13:05:18.4519;3;1.00;81.0
  10.3010;2024/06/13 13:05:18.6729;5;1.00;78.0
  10.3260;2024/06/13 13:05:18.6979;3;1.00;81.0
  10.5470;2024/06/13 13:05:18.9189;5;1.00;78.0
  10.5730;2024/06/13 13:05:18.9449;3;1.00;81.0
  10.7930;2024/06/13 13:05:19.1649;5;1.00;78.0
  10.8190;2024/06/13 13:05:19.1909;3;1.00;81.0
  11.0400;2024/06/13 13:05:19.4119;5;1.00;78.0
  11.0660;2024/06/13 13:05:19.4379;3;1.00;82.0
  11.2860;2024/06/13 13:05:19.6579;5;1.00;78.0
  11.3120;2024/06/13 13:05:19.6839;3;1.00;82.0
  11.5330;2024/06/13 13:05:19.9049;5;1.00;78.0
  11.5580;2024/06/13 13:05:19.9299;3;1.00;82.0
  11.7780;2024/06/13 13:05:20.1499;5;1.00;78.0
  11.8040;2024/06/13 13:05:20.1759;3;1.00;82.0
  12.0250;2024/06/13 13:05:20.3969;5;1.00;78.0
  12.0500;2024/06/13 13:05:20.4219;3;1.00;82.0
  12.2710;2024/06/13 13:05:20.6429;5;1.00;78.0
  12.2970;2024/06/13 13:05:20.6689;3;1.00;82.0
  12.5170;2024/06/13 13:05:20.8889;5;1.00;78.0
  12.5430;2024/06/13 13:05:20.9149;3;1.00;82.0
  12.7630;2024/06/13 13:05:21.1349;5;1.00;78.0
  12.7890;2024/06/13 13:05:21.1609;3;1.00;82.0
  13.0100;2024/06/13 13:05:21.3819;5;1.00;78.0
  13.0360;2024/06/13 13:05:21.4079;3;1.00;82.0
  13.2560;2024/06/13 13:05:21.6279;5;1.00;78.0
  13.2810;2024/06/13 13:05:21.6529;3;1.00;82.0
  13.5020;2024/06/13 13:05:21.8739;5;1.00;78.0
  13.7490;2024/06/13 13:05:22.1209;5;1.00;78.0
  13.7750;2024/06/13 13:05:22.1469;3;1.00;82.0
  13.9950;2024/06/13 13:05:22.3669;5;1.00;77.0
  14.0200;2024/06/13 13:05:22.3919;3;1.00;81.0
  14.2410;2024/06/13 13:05:22.6129;5;1.00;77.0
  14.2670;2024/06/13 13:05:22.6389;3;1.00;81.0
  14.4880;2024/06/13 13:05:22.8599;5;1.00;77.0
  14.5130;2024/06/13 13:05:22.8849;3;1.00;79.0
  14.7330;2024/06/13 13:05:23.1049;5;1.00;77.0
  14.7590;2024/06/13 13:05:23.1309;3;1.00;79.0
  14.9800;2024/06/13 13:05:23.3519;5;1.00;77.0
  15.0060;2024/06/13 13:05:23.3779;3;1.00;79.0
  15.2260;2024/06/13 13:05:23.5979;5;1.00;77.0
