reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gazeDir.x,gazeDir.y,gazeDir.z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ
0.001,2024/05/28 16:02:53.3969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.934,-0.215,0.284,1.0,10.0,1.0,10.0,1.0,2.56,1.0
1.268,2024/05/28 16:02:54.6639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.937,-0.197,0.289,1.0,10.0,1.0,10.0,1.0,2.69,1.0
1.288,2024/05/28 16:02:54.6839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.937,-0.197,0.29,1.0,10.0,1.0,10.0,1.0,2.71,1.0
1.308,2024/05/28 16:02:54.7039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.936,-0.2,0.291,1.0,10.0,1.0,10.0,1.0,2.69,1.0
1.318,2024/05/28 16:02:54.7139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.936,-0.2,0.291,1.0,10.0,1.0,10.0,1.0,2.69,1.0
1.338,2024/05/28 16:02:54.7339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.934,-0.205,0.293,1.0,10.0,1.0,10.0,1.0,2.7,1.0
1.348,2024/05/28 16:02:54.7439,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.934,-0.203,0.295,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.368,2024/05/28 16:02:54.7639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.934,-0.205,0.291,1.0,10.0,1.0,10.0,1.0,2.68,1.0
1.377,2024/05/28 16:02:54.7729,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.934,-0.205,0.294,1.0,10.0,1.0,10.0,1.0,2.68,1.0
1.397,2024/05/28 16:02:54.7929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.021,0.01,-0.015,0.934,-0.206,0.291,1.0,10.0,1.0,10.0,1.0,2.68,1.0
