reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/05 13:18:19.5139,5,1.0,66.0
0.001,2024/06/05 13:18:19.5139,4,0.0,0.0
0.001,2024/06/05 13:18:19.5139,3,1.0,78.0
0.001,2024/06/05 13:18:19.5139,2,0.0,0.0
0.001,2024/06/05 13:18:19.5139,1,0.0,0.0
0.001,2024/06/05 13:18:19.5139,0,0.0,0.0
0.028,2024/06/05 13:18:19.5409,3,1.0,79.0
0.129,2024/06/05 13:18:19.6419,5,1.0,66.0
0.274,2024/06/05 13:18:19.7869,3,1.0,79.0
0.375,2024/06/05 13:18:19.8879,5,1.0,66.0
0.52,2024/06/05 13:18:20.0329,3,1.0,79.0
0.621,2024/06/05 13:18:20.1339,5,1.0,66.0
0.766,2024/06/05 13:18:20.2789,3,1.0,84.0
0.867,2024/06/05 13:18:20.3799,5,1.0,66.0
1.013,2024/06/05 13:18:20.5259,3,1.0,84.0
1.113,2024/06/05 13:18:20.6259,5,1.0,66.0
1.259,2024/06/05 13:18:20.7719,3,1.0,84.0
1.36,2024/06/05 13:18:20.8729,5,1.0,66.0
1.505,2024/06/05 13:18:21.0179,3,1.0,85.0
1.606,2024/06/05 13:18:21.1189,5,1.0,66.0
1.751,2024/06/05 13:18:21.2639,3,1.0,85.0
1.852,2024/06/05 13:18:21.3649,5,1.0,66.0
1.998,2024/06/05 13:18:21.5109,3,1.0,85.0
2.099,2024/06/05 13:18:21.6119,5,1.0,66.0
2.345,2024/06/05 13:18:21.8579,5,1.0,66.0
2.49,2024/06/05 13:18:22.0029,3,1.0,86.0
2.591,2024/06/05 13:18:22.1039,5,1.0,66.0
2.737,2024/06/05 13:18:22.2499,3,1.0,86.0
2.837,2024/06/05 13:18:22.3499,5,1.0,66.0
2.983,2024/06/05 13:18:22.4959,3,1.0,86.0
3.084,2024/06/05 13:18:22.5969,5,1.0,66.0
3.229,2024/06/05 13:18:22.7419,3,1.0,87.0
3.33,2024/06/05 13:18:22.8429,5,1.0,66.0
3.475,2024/06/05 13:18:22.9879,3,1.0,87.0
3.578,2024/06/05 13:18:23.0909,5,1.0,66.0
3.823,2024/06/05 13:18:23.3359,5,1.0,66.0
3.968,2024/06/05 13:18:23.4809,3,1.0,87.0
4.069,2024/06/05 13:18:23.5819,5,1.0,66.0
4.214,2024/06/05 13:18:23.7269,3,1.0,87.0
4.562,2024/06/05 13:18:24.0749,5,1.0,66.0
4.707,2024/06/05 13:18:24.2199,3,1.0,87.0
4.808,2024/06/05 13:18:24.3209,5,1.0,66.0
4.954,2024/06/05 13:18:24.4669,3,1.0,86.0
5.199,2024/06/05 13:18:24.7119,3,1.0,86.0
5.302,2024/06/05 13:18:24.8149,5,1.0,66.0
5.446,2024/06/05 13:18:24.9589,3,1.0,86.0
5.547,2024/06/05 13:18:25.0599,5,1.0,66.0
5.692,2024/06/05 13:18:25.2049,3,1.0,84.0
5.793,2024/06/05 13:18:25.3059,5,1.0,66.0
5.938,2024/06/05 13:18:25.4509,3,1.0,84.0
6.039,2024/06/05 13:18:25.5519,5,1.0,66.0
6.185,2024/06/05 13:18:25.6979,3,1.0,84.0
