reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/14 11:58:57.5069,5,1.0,89.0
0.001,2024/06/14 11:58:57.5069,4,0.0,0.0
0.001,2024/06/14 11:58:57.5069,3,1.0,90.0
0.001,2024/06/14 11:58:57.5069,2,0.0,0.0
0.001,2024/06/14 11:58:57.5069,1,0.0,0.0
0.001,2024/06/14 11:58:57.5069,0,0.0,0.0
0.179,2024/06/14 11:58:57.6849,3,1.0,90.0
0.209,2024/06/14 11:58:57.7149,5,1.0,89.0
0.425,2024/06/14 11:58:57.9309,3,1.0,90.0
0.455,2024/06/14 11:58:57.9609,5,1.0,89.0
0.672,2024/06/14 11:58:58.1779,3,1.0,90.0
0.701,2024/06/14 11:58:58.2069,5,1.0,89.0
0.918,2024/06/14 11:58:58.4239,3,1.0,90.0
0.948,2024/06/14 11:58:58.4539,5,1.0,89.0
1.164,2024/06/14 11:58:58.6699,3,1.0,90.0
1.194,2024/06/14 11:58:58.6999,5,1.0,89.0
1.411,2024/06/14 11:58:58.9169,3,1.0,90.0
1.44,2024/06/14 11:58:58.9459,5,1.0,89.0
1.657,2024/06/14 11:58:59.1629,3,1.0,90.0
1.686,2024/06/14 11:58:59.1919,5,1.0,89.0
1.902,2024/06/14 11:58:59.4079,3,1.0,90.0
1.932,2024/06/14 11:58:59.4379,5,1.0,89.0
2.149,2024/06/14 11:58:59.6549,3,1.0,91.0
2.396,2024/06/14 11:58:59.9019,3,1.0,91.0
2.425,2024/06/14 11:58:59.9309,5,1.0,89.0
2.888,2024/06/14 11:59:00.3939,3,1.0,91.0
2.917,2024/06/14 11:59:00.4229,5,1.0,89.0
3.38,2024/06/14 11:59:00.8859,3,1.0,92.0
3.41,2024/06/14 11:59:00.9159,5,1.0,89.0
3.873,2024/06/14 11:59:01.3789,3,1.0,93.0
3.903,2024/06/14 11:59:01.4089,5,1.0,89.0
4.365,2024/06/14 11:59:01.8709,3,1.0,93.0
4.395,2024/06/14 11:59:01.9009,5,1.0,89.0
4.641,2024/06/14 11:59:02.1469,5,1.0,89.0
4.888,2024/06/14 11:59:02.3939,5,1.0,89.0
5.104,2024/06/14 11:59:02.6099,3,1.0,94.0
5.134,2024/06/14 11:59:02.6399,5,1.0,89.0
5.351,2024/06/14 11:59:02.8569,3,1.0,94.0
5.597,2024/06/14 11:59:03.1029,3,1.0,94.0
5.627,2024/06/14 11:59:03.1329,5,1.0,89.0
5.843,2024/06/14 11:59:03.3489,3,1.0,95.0
6.582,2024/06/14 11:59:04.0879,3,1.0,96.0
6.612,2024/06/14 11:59:04.1179,5,1.0,89.0
7.075,2024/06/14 11:59:04.5809,3,1.0,96.0
7.105,2024/06/14 11:59:04.6109,5,1.0,89.0
7.567,2024/06/14 11:59:05.0729,3,1.0,96.0
7.597,2024/06/14 11:59:05.1029,5,1.0,90.0
7.843,2024/06/14 11:59:05.3489,5,1.0,90.0
8.06,2024/06/14 11:59:05.5659,3,1.0,96.0
8.09,2024/06/14 11:59:05.5959,5,1.0,90.0
8.336,2024/06/14 11:59:05.8419,5,1.0,90.0
8.553,2024/06/14 11:59:06.0589,3,1.0,95.0
8.798,2024/06/14 11:59:06.3039,3,1.0,95.0
8.828,2024/06/14 11:59:06.3339,5,1.0,93.0
9.044,2024/06/14 11:59:06.5499,3,1.0,94.0
9.291,2024/06/14 11:59:06.7969,3,1.0,94.0
9.321,2024/06/14 11:59:06.8269,5,1.0,93.0
9.783,2024/06/14 11:59:07.2889,3,1.0,94.0
9.813,2024/06/14 11:59:07.3189,5,1.0,93.0
10.276,2024/06/14 11:59:07.7819,3,1.0,94.0
10.306,2024/06/14 11:59:07.8119,5,1.0,93.0
10.769,2024/06/14 11:59:08.2749,3,1.0,94.0
11.045,2024/06/14 11:59:08.5509,5,1.0,94.0
11.261,2024/06/14 11:59:08.7669,3,1.0,94.0
11.291,2024/06/14 11:59:08.7969,5,1.0,94.0
11.538,2024/06/14 11:59:09.0439,5,1.0,96.0
11.754,2024/06/14 11:59:09.2599,3,1.0,94.0
12.0,2024/06/14 11:59:09.5059,3,1.0,94.0
12.03,2024/06/14 11:59:09.5359,5,1.0,96.0
12.246,2024/06/14 11:59:09.7519,3,1.0,94.0
12.492,2024/06/14 11:59:09.9979,3,1.0,94.0
12.522,2024/06/14 11:59:10.0279,5,1.0,97.0
12.984,2024/06/14 11:59:10.4899,3,1.0,94.0
13.014,2024/06/14 11:59:10.5199,5,1.0,97.0
13.507,2024/06/14 11:59:11.0129,5,1.0,97.0
13.97,2024/06/14 11:59:11.4759,3,1.0,94.0
14.0,2024/06/14 11:59:11.5059,5,1.0,97.0
14.246,2024/06/14 11:59:11.7519,5,1.0,97.0
14.463,2024/06/14 11:59:11.9689,3,1.0,94.0
14.493,2024/06/14 11:59:11.9989,5,1.0,97.0
14.739,2024/06/14 11:59:12.2449,5,1.0,97.0
14.956,2024/06/14 11:59:12.4619,3,1.0,93.0
15.231,2024/06/14 11:59:12.7369,5,1.0,97.0
15.448,2024/06/14 11:59:12.9539,3,1.0,93.0
15.694,2024/06/14 11:59:13.1999,3,1.0,93.0
15.724,2024/06/14 11:59:13.2299,5,1.0,97.0
16.217,2024/06/14 11:59:13.7229,5,1.0,97.0
16.709,2024/06/14 11:59:14.2149,5,1.0,95.0
17.172,2024/06/14 11:59:14.6779,3,1.0,93.0
17.202,2024/06/14 11:59:14.7079,5,1.0,95.0
17.664,2024/06/14 11:59:15.1699,3,1.0,93.0
17.941,2024/06/14 11:59:15.4469,5,1.0,94.0
18.157,2024/06/14 11:59:15.6629,3,1.0,93.0
18.402,2024/06/14 11:59:15.9079,3,1.0,93.0
18.433,2024/06/14 11:59:15.9389,5,1.0,93.0
18.649,2024/06/14 11:59:16.1549,3,1.0,93.0
18.895,2024/06/14 11:59:16.4009,3,1.0,92.0
18.925,2024/06/14 11:59:16.4309,5,1.0,93.0
19.388,2024/06/14 11:59:16.8939,3,1.0,93.0
19.418,2024/06/14 11:59:16.9239,5,1.0,93.0
20.373,2024/06/14 11:59:17.8789,3,1.0,93.0
20.403,2024/06/14 11:59:17.9089,5,1.0,93.0
20.65,2024/06/14 11:59:18.1559,5,1.0,92.0
20.866,2024/06/14 11:59:18.3719,3,1.0,92.0
20.896,2024/06/14 11:59:18.4019,5,1.0,92.0
21.141,2024/06/14 11:59:18.6469,5,1.0,92.0
21.358,2024/06/14 11:59:18.8639,3,1.0,92.0
