reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gazeDir.x,gazeDir.y,gazeDir.z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ
0.001,2024/06/05 10:01:42.2929,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.019,0.924,-0.322,0.205,1.0,10.0,1.0,10.0,1.0,1.36,1.0
1.318,2024/06/05 10:01:43.6099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.942,-0.318,0.111,0.95,9.03,1.0,10.0,1.0,1.33,0.95
1.338,2024/06/05 10:01:43.6299,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.941,-0.322,0.103,0.96,9.25,1.0,10.0,1.0,1.32,0.96
1.358,2024/06/05 10:01:43.6499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.94,-0.327,0.094,0.93,8.56,1.0,10.0,1.0,1.3,0.93
1.368,2024/06/05 10:01:43.6599,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.943,-0.319,0.095,0.96,9.18,1.0,10.0,1.0,1.3,0.96
1.388,2024/06/05 10:01:43.6799,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.944,-0.315,0.102,0.96,9.21,1.0,10.0,1.0,1.31,0.96
1.398,2024/06/05 10:01:43.6899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.945,-0.311,0.103,0.95,9.05,1.0,10.0,1.0,1.32,0.95
1.417,2024/06/05 10:01:43.7089,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.946,-0.305,0.111,0.96,9.1,1.0,10.0,1.0,1.3,0.96
1.436,2024/06/05 10:01:43.7279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.947,-0.301,0.112,0.95,9.05,1.0,10.0,1.0,1.31,0.95
1.446,2024/06/05 10:01:43.7379,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.947,-0.301,0.113,0.95,8.97,1.0,10.0,1.0,1.3,0.95
1.465,2024/06/05 10:01:43.7569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.946,-0.302,0.115,0.96,9.3,1.0,10.0,1.0,1.31,0.96
1.475,2024/06/05 10:01:43.7669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.946,-0.303,0.113,0.96,9.25,1.0,10.0,1.0,1.31,0.96
1.494,2024/06/05 10:01:43.7859,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.946,-0.303,0.113,0.96,9.25,1.0,10.0,1.0,1.31,0.96
1.514,2024/06/05 10:01:43.8059,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.948,-0.3,0.103,0.9,7.96,1.0,10.0,1.0,1.3,1.0
1.524,2024/06/05 10:01:43.8159,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.01,-0.019,0.949,-0.299,0.098,0.88,7.96,1.0,9.59,1.0,1.29,0.96
1.543,2024/06/05 10:01:43.8349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.032,-0.004,0.888,-0.338,0.312,0.06,0.56,1.0,0.0,1.0,0.0,0.0
