reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/05 10:01:42.2929;5;1.00;93.0
   0.0010;2024/06/05 10:01:42.2929;4;0.00;0.0
   0.0010;2024/06/05 10:01:42.2929;3;1.00;93.0
   0.0010;2024/06/05 10:01:42.2929;2;0.00;0.0
   0.0010;2024/06/05 10:01:42.2929;1;0.00;0.0
   0.0010;2024/06/05 10:01:42.2929;0;0.00;0.0
   0.1300;2024/06/05 10:01:42.4219;3;1.00;93.0
   0.1430;2024/06/05 10:01:42.4349;5;1.00;92.0
   0.3760;2024/06/05 10:01:42.6679;3;1.00;93.0
   0.3880;2024/06/05 10:01:42.6799;5;1.00;92.0
   0.6230;2024/06/05 10:01:42.9149;3;1.00;94.0
   0.6350;2024/06/05 10:01:42.9269;5;1.00;92.0
   0.8700;2024/06/05 10:01:43.1619;3;1.00;94.0
   1.1150;2024/06/05 10:01:43.4069;3;1.00;95.0
   1.1270;2024/06/05 10:01:43.4189;5;1.00;92.0
   1.3620;2024/06/05 10:01:43.6539;3;1.00;95.0
   1.3740;2024/06/05 10:01:43.6659;5;1.00;92.0
   1.6080;2024/06/05 10:01:43.8999;3;1.00;95.0
   1.6200;2024/06/05 10:01:43.9119;5;1.00;92.0
   1.8540;2024/06/05 10:01:44.1459;3;1.00;96.0
   1.8660;2024/06/05 10:01:44.1579;5;1.00;92.0
   2.1010;2024/06/05 10:01:44.3929;3;1.00;96.0
   2.1130;2024/06/05 10:01:44.4049;5;1.00;92.0
   2.3470;2024/06/05 10:01:44.6389;3;1.00;97.0
   2.3590;2024/06/05 10:01:44.6509;5;1.00;92.0
   2.6060;2024/06/05 10:01:44.8979;5;1.00;92.0
   2.8390;2024/06/05 10:01:45.1309;3;1.00;97.0
   2.8510;2024/06/05 10:01:45.1429;5;1.00;92.0
   3.0860;2024/06/05 10:01:45.3779;3;1.00;97.0
   3.0970;2024/06/05 10:01:45.3889;5;1.00;92.0
   3.3320;2024/06/05 10:01:45.6239;3;1.00;97.0
   3.3440;2024/06/05 10:01:45.6359;5;1.00;92.0
   3.5780;2024/06/05 10:01:45.8699;3;1.00;97.0
   3.5900;2024/06/05 10:01:45.8819;5;1.00;92.0
   3.8250;2024/06/05 10:01:46.1169;3;1.00;97.0
   3.8370;2024/06/05 10:01:46.1289;5;1.00;92.0
   4.0700;2024/06/05 10:01:46.3619;3;1.00;97.0
   4.0830;2024/06/05 10:01:46.3749;5;1.00;92.0
   4.3180;2024/06/05 10:01:46.6099;3;1.00;98.0
   4.3300;2024/06/05 10:01:46.6219;5;1.00;92.0
   4.5630;2024/06/05 10:01:46.8549;3;1.00;98.0
   4.5750;2024/06/05 10:01:46.8669;5;1.00;92.0
   4.8100;2024/06/05 10:01:47.1019;3;1.00;98.0
   4.8210;2024/06/05 10:01:47.1129;5;1.00;92.0
   5.0560;2024/06/05 10:01:47.3479;3;1.00;98.0
   5.0680;2024/06/05 10:01:47.3599;5;1.00;92.0
   5.3020;2024/06/05 10:01:47.5939;3;1.00;98.0
   5.3140;2024/06/05 10:01:47.6059;5;1.00;92.0
   5.5490;2024/06/05 10:01:47.8409;3;1.00;97.0
   5.5610;2024/06/05 10:01:47.8529;5;1.00;92.0
   5.7950;2024/06/05 10:01:48.0869;3;1.00;97.0
   5.8070;2024/06/05 10:01:48.0989;5;1.00;92.0
   6.0400;2024/06/05 10:01:48.3319;3;1.00;97.0
   6.0530;2024/06/05 10:01:48.3449;5;1.00;92.0
   6.2990;2024/06/05 10:01:48.5909;5;1.00;92.0
   6.5330;2024/06/05 10:01:48.8249;3;1.00;97.0
   6.5460;2024/06/05 10:01:48.8379;5;1.00;92.0
   6.7800;2024/06/05 10:01:49.0719;3;1.00;96.0
   7.0260;2024/06/05 10:01:49.3179;3;1.00;96.0
   7.0380;2024/06/05 10:01:49.3299;5;1.00;92.0
   7.5190;2024/06/05 10:01:49.8109;3;1.00;97.0
   7.5310;2024/06/05 10:01:49.8229;5;1.00;95.0
   7.7770;2024/06/05 10:01:50.0689;5;1.00;95.0
   8.0110;2024/06/05 10:01:50.3029;3;1.00;97.0
   8.0230;2024/06/05 10:01:50.3149;5;1.00;95.0
   8.2580;2024/06/05 10:01:50.5499;3;1.00;97.0
   8.2700;2024/06/05 10:01:50.5619;5;1.00;97.0
   8.5040;2024/06/05 10:01:50.7959;3;1.00;98.0
   8.5160;2024/06/05 10:01:50.8079;5;1.00;97.0
   8.7500;2024/06/05 10:01:51.0419;3;1.00;98.0
   8.7620;2024/06/05 10:01:51.0539;5;1.00;97.0
   8.9960;2024/06/05 10:01:51.2879;3;1.00;98.0
   9.2420;2024/06/05 10:01:51.5339;3;1.00;99.0
   9.2540;2024/06/05 10:01:51.5459;5;1.00;97.0
   9.4890;2024/06/05 10:01:51.7809;3;1.00;99.0
   9.5010;2024/06/05 10:01:51.7929;5;1.00;97.0
   9.7480;2024/06/05 10:01:52.0399;5;1.00;97.0
   9.9810;2024/06/05 10:01:52.2729;3;1.00;99.0
   9.9930;2024/06/05 10:01:52.2849;5;1.00;97.0
  10.2280;2024/06/05 10:01:52.5199;3;1.00;99.0
  10.4740;2024/06/05 10:01:52.7659;3;1.00;99.0
  10.4860;2024/06/05 10:01:52.7779;5;1.00;97.0
  10.7210;2024/06/05 10:01:53.0129;3;1.00;99.0
  10.7330;2024/06/05 10:01:53.0249;5;1.00;97.0
  10.9670;2024/06/05 10:01:53.2589;3;1.00;99.0
  10.9790;2024/06/05 10:01:53.2709;5;1.00;97.0
  11.2120;2024/06/05 10:01:53.5039;3;1.00;99.0
  11.2240;2024/06/05 10:01:53.5159;5;1.00;97.0
  11.4710;2024/06/05 10:01:53.7629;5;1.00;97.0
  11.7050;2024/06/05 10:01:53.9969;3;1.00;99.0
  11.7170;2024/06/05 10:01:54.0089;5;1.00;97.0
  11.9510;2024/06/05 10:01:54.2429;3;1.00;99.0
  11.9630;2024/06/05 10:01:54.2549;5;1.00;97.0
  12.1980;2024/06/05 10:01:54.4899;3;1.00;99.0
  12.2100;2024/06/05 10:01:54.5019;5;1.00;97.0
  12.4440;2024/06/05 10:01:54.7359;3;1.00;99.0
  12.4560;2024/06/05 10:01:54.7479;5;1.00;97.0
  12.6900;2024/06/05 10:01:54.9819;3;1.00;99.0
  12.7020;2024/06/05 10:01:54.9939;5;1.00;97.0
  12.9480;2024/06/05 10:01:55.2399;5;1.00;97.0
  13.1830;2024/06/05 10:01:55.4749;3;1.00;99.0
  13.1950;2024/06/05 10:01:55.4869;5;1.00;97.0
  13.4290;2024/06/05 10:01:55.7209;3;1.00;98.0
  13.4410;2024/06/05 10:01:55.7329;5;1.00;97.0
  13.6760;2024/06/05 10:01:55.9679;3;1.00;98.0
  13.6880;2024/06/05 10:01:55.9799;5;1.00;97.0
  13.9220;2024/06/05 10:01:56.2139;3;1.00;98.0
  13.9340;2024/06/05 10:01:56.2259;5;1.00;97.0
  14.1670;2024/06/05 10:01:56.4589;3;1.00;98.0
  14.1800;2024/06/05 10:01:56.4719;5;1.00;97.0
  14.4270;2024/06/05 10:01:56.7189;5;1.00;97.0
  14.6610;2024/06/05 10:01:56.9529;3;1.00;98.0
  14.6720;2024/06/05 10:01:56.9639;5;1.00;97.0
  14.9070;2024/06/05 10:01:57.1989;3;1.00;97.0
  14.9190;2024/06/05 10:01:57.2109;5;1.00;97.0
  15.1530;2024/06/05 10:01:57.4449;3;1.00;97.0
  15.1650;2024/06/05 10:01:57.4569;5;1.00;97.0
  15.4000;2024/06/05 10:01:57.6919;3;1.00;97.0
  15.4120;2024/06/05 10:01:57.7039;5;1.00;97.0
  15.6450;2024/06/05 10:01:57.9369;3;1.00;97.0
  15.6580;2024/06/05 10:01:57.9499;5;1.00;97.0
  15.8920;2024/06/05 10:01:58.1839;3;1.00;97.0
  15.9040;2024/06/05 10:01:58.1959;5;1.00;97.0
  16.1390;2024/06/05 10:01:58.4309;3;1.00;97.0
  16.1500;2024/06/05 10:01:58.4419;5;1.00;98.0
  16.3840;2024/06/05 10:01:58.6759;3;1.00;97.0
  16.3970;2024/06/05 10:01:58.6889;5;1.00;98.0
  16.6310;2024/06/05 10:01:58.9229;3;1.00;97.0
  16.6430;2024/06/05 10:01:58.9349;5;1.00;98.0
  16.8770;2024/06/05 10:01:59.1689;3;1.00;96.0
  16.8890;2024/06/05 10:01:59.1809;5;1.00;98.0
  17.1230;2024/06/05 10:01:59.4149;3;1.00;96.0
  17.3710;2024/06/05 10:01:59.6629;3;1.00;94.0
  17.3810;2024/06/05 10:01:59.6729;5;1.00;98.0
  17.6160;2024/06/05 10:01:59.9079;3;1.00;94.0
  17.6280;2024/06/05 10:01:59.9199;5;1.00;98.0
  17.8620;2024/06/05 10:02:00.1539;3;1.00;94.0
  17.8740;2024/06/05 10:02:00.1659;5;1.00;98.0
  18.1090;2024/06/05 10:02:00.4009;3;1.00;93.0
  18.1210;2024/06/05 10:02:00.4129;5;1.00;98.0
  18.3670;2024/06/05 10:02:00.6589;5;1.00;98.0
  18.6010;2024/06/05 10:02:00.8929;3;1.00;93.0
  18.6130;2024/06/05 10:02:00.9049;5;1.00;98.0
  18.8480;2024/06/05 10:02:01.1399;3;1.00;93.0
  18.8590;2024/06/05 10:02:01.1509;5;1.00;98.0
  19.0930;2024/06/05 10:02:01.3849;3;1.00;93.0
