reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/05 10:04:49.3719;5;1.00;98.0
   0.0010;2024/06/05 10:04:49.3719;4;0.00;0.0
   0.0010;2024/06/05 10:04:49.3719;3;1.00;97.0
   0.0010;2024/06/05 10:04:49.3719;2;0.00;0.0
   0.0010;2024/06/05 10:04:49.3719;1;0.00;0.0
   0.0010;2024/06/05 10:04:49.3719;0;0.00;0.0
   0.2180;2024/06/05 10:04:49.5889;3;1.00;98.0
   0.2320;2024/06/05 10:04:49.6029;5;1.00;98.0
   0.4640;2024/06/05 10:04:49.8349;3;1.00;98.0
   0.4790;2024/06/05 10:04:49.8499;5;1.00;98.0
   0.7100;2024/06/05 10:04:50.0809;3;1.00;98.0
   0.9570;2024/06/05 10:04:50.3279;3;1.00;98.0
   0.9720;2024/06/05 10:04:50.3429;5;1.00;98.0
   1.2170;2024/06/05 10:04:50.5879;5;1.00;98.0
   1.4500;2024/06/05 10:04:50.8209;3;1.00;98.0
   1.4640;2024/06/05 10:04:50.8349;5;1.00;98.0
   1.6950;2024/06/05 10:04:51.0659;3;1.00;97.0
   1.7100;2024/06/05 10:04:51.0809;5;1.00;98.0
   1.9420;2024/06/05 10:04:51.3129;3;1.00;97.0
   1.9570;2024/06/05 10:04:51.3279;5;1.00;98.0
   2.1880;2024/06/05 10:04:51.5589;3;1.00;96.0
   2.2030;2024/06/05 10:04:51.5739;5;1.00;98.0
   2.4350;2024/06/05 10:04:51.8059;3;1.00;96.0
   2.4490;2024/06/05 10:04:51.8199;5;1.00;98.0
   2.6810;2024/06/05 10:04:52.0519;3;1.00;96.0
   2.6950;2024/06/05 10:04:52.0659;5;1.00;98.0
   2.9270;2024/06/05 10:04:52.2979;3;1.00;94.0
   2.9410;2024/06/05 10:04:52.3119;5;1.00;98.0
   3.1730;2024/06/05 10:04:52.5439;3;1.00;94.0
   3.1880;2024/06/05 10:04:52.5589;5;1.00;98.0
   3.4200;2024/06/05 10:04:52.7909;3;1.00;94.0
   3.4340;2024/06/05 10:04:52.8049;5;1.00;98.0
   3.6660;2024/06/05 10:04:53.0369;3;1.00;92.0
   3.9120;2024/06/05 10:04:53.2829;3;1.00;92.0
   3.9260;2024/06/05 10:04:53.2969;5;1.00;98.0
   4.1590;2024/06/05 10:04:53.5299;3;1.00;91.0
   4.1730;2024/06/05 10:04:53.5439;5;1.00;98.0
   4.4050;2024/06/05 10:04:53.7759;3;1.00;91.0
   4.4190;2024/06/05 10:04:53.7899;5;1.00;97.0
   4.6650;2024/06/05 10:04:54.0359;5;1.00;97.0
   4.8970;2024/06/05 10:04:54.2679;3;1.00;91.0
   4.9120;2024/06/05 10:04:54.2829;5;1.00;97.0
   5.1580;2024/06/05 10:04:54.5289;5;1.00;97.0
   5.3890;2024/06/05 10:04:54.7599;3;1.00;91.0
   5.4040;2024/06/05 10:04:54.7749;5;1.00;97.0
   5.6500;2024/06/05 10:04:55.0209;5;1.00;97.0
   5.8820;2024/06/05 10:04:55.2529;3;1.00;92.0
   5.8970;2024/06/05 10:04:55.2679;5;1.00;97.0
   6.1280;2024/06/05 10:04:55.4989;3;1.00;92.0
   6.3740;2024/06/05 10:04:55.7449;3;1.00;92.0
   6.3890;2024/06/05 10:04:55.7599;5;1.00;97.0
   6.6210;2024/06/05 10:04:55.9919;3;1.00;92.0
   6.6360;2024/06/05 10:04:56.0069;5;1.00;97.0
   6.8670;2024/06/05 10:04:56.2379;3;1.00;92.0
   6.8820;2024/06/05 10:04:56.2529;5;1.00;97.0
   7.1140;2024/06/05 10:04:56.4849;3;1.00;94.0
   7.1280;2024/06/05 10:04:56.4989;5;1.00;97.0
   7.3600;2024/06/05 10:04:56.7309;3;1.00;94.0
   7.3740;2024/06/05 10:04:56.7449;5;1.00;97.0
   7.6060;2024/06/05 10:04:56.9769;3;1.00;94.0
   7.6210;2024/06/05 10:04:56.9919;5;1.00;97.0
   7.8520;2024/06/05 10:04:57.2229;3;1.00;95.0
   7.8670;2024/06/05 10:04:57.2379;5;1.00;97.0
   8.0980;2024/06/05 10:04:57.4689;3;1.00;95.0
