reltime;datetime;iSensor;headPos.x;headPos.y;headPos.z;headPosQ;headYaw;headPitch;headRoll;headRotQ;gazeSrc.x;gazeSrc.y;gazeSrc.z;gazeDir.x;gazeDir.y;gazeDir.z;gazeQ;leftEyeOpen;leftEyeOpenQ;rightEyeOpen;rightEyeOpenQ;pupil;pupilQ

   0.0010;2024/06/05 10:01:42.2929;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.009;-0.019;0.924;-0.322;0.205;1.00;10.00;1.00;10.00;1.00;1.36;1.00
   1.3180;2024/06/05 10:01:43.6099;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.942;-0.318;0.111;0.95;9.03;1.00;10.00;1.00;1.33;0.95
   1.3380;2024/06/05 10:01:43.6299;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.941;-0.322;0.103;0.96;9.25;1.00;10.00;1.00;1.32;0.96
   1.3580;2024/06/05 10:01:43.6499;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.940;-0.327;0.094;0.93;8.56;1.00;10.00;1.00;1.30;0.93
   1.3680;2024/06/05 10:01:43.6599;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.943;-0.319;0.095;0.96;9.18;1.00;10.00;1.00;1.30;0.96
   1.3880;2024/06/05 10:01:43.6799;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.944;-0.315;0.102;0.96;9.21;1.00;10.00;1.00;1.31;0.96
   1.3980;2024/06/05 10:01:43.6899;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.945;-0.311;0.103;0.95;9.05;1.00;10.00;1.00;1.32;0.95
   1.4170;2024/06/05 10:01:43.7089;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.946;-0.305;0.111;0.96;9.10;1.00;10.00;1.00;1.30;0.96
   1.4360;2024/06/05 10:01:43.7279;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.947;-0.301;0.112;0.95;9.05;1.00;10.00;1.00;1.31;0.95
   1.4460;2024/06/05 10:01:43.7379;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.947;-0.301;0.113;0.95;8.97;1.00;10.00;1.00;1.30;0.95
   1.4650;2024/06/05 10:01:43.7569;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.946;-0.302;0.115;0.96;9.30;1.00;10.00;1.00;1.31;0.96
   1.4750;2024/06/05 10:01:43.7669;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.946;-0.303;0.113;0.96;9.25;1.00;10.00;1.00;1.31;0.96
   1.4940;2024/06/05 10:01:43.7859;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.946;-0.303;0.113;0.96;9.25;1.00;10.00;1.00;1.31;0.96
   1.5140;2024/06/05 10:01:43.8059;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.948;-0.300;0.103;0.90;7.96;1.00;10.00;1.00;1.30;1.00
   1.5240;2024/06/05 10:01:43.8159;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.010;-0.019;0.949;-0.299;0.098;0.88;7.96;1.00;9.59;1.00;1.29;0.96
   1.5430;2024/06/05 10:01:43.8349;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.888;-0.338;0.312;0.06;0.56;1.00;0.00;1.00;0.00;0.00
   1.5620;2024/06/05 10:01:43.8539;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.896;-0.393;0.206;0.02;0.19;1.00;0.00;1.00;0.00;0.00
   1.5710;2024/06/05 10:01:43.8629;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.303;-0.938;-0.168;0.37;0.00;1.00;3.73;1.00;0.00;0.00
   1.5910;2024/06/05 10:01:43.8829;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.259;-0.939;-0.226;0.19;0.00;1.00;1.95;1.00;0.00;0.00
   1.6100;2024/06/05 10:01:43.9019;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.231;-0.927;-0.295;0.26;0.00;1.00;2.60;1.00;0.00;0.00
   1.6190;2024/06/05 10:01:43.9109;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.310;-0.929;-0.201;0.18;0.00;1.00;1.79;1.00;0.00;0.00
   1.6380;2024/06/05 10:01:43.9299;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.812;-0.495;0.310;0.02;0.24;1.00;0.00;1.00;0.00;0.00
   1.6580;2024/06/05 10:01:43.9499;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.975;-0.198;0.099;0.19;1.89;1.00;0.00;1.00;0.00;0.00
   1.6680;2024/06/05 10:01:43.9599;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.988;-0.094;0.123;0.21;2.07;1.00;0.00;1.00;0.00;0.00
   1.6870;2024/06/05 10:01:43.9789;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.989;-0.057;0.133;0.22;2.19;1.00;0.00;1.00;0.00;0.00
   1.6960;2024/06/05 10:01:43.9879;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.989;-0.057;0.133;0.22;2.19;1.00;0.00;1.00;0.00;0.00
   1.7140;2024/06/05 10:01:44.0059;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.157;-0.969;-0.191;0.78;0.00;1.00;7.76;1.00;0.00;0.00
   1.7230;2024/06/05 10:01:44.0149;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.157;-0.969;-0.191;0.78;0.00;1.00;7.76;1.00;0.00;0.00
   1.7430;2024/06/05 10:01:44.0349;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.152;-0.969;-0.194;0.99;0.00;1.00;9.92;1.00;1.23;0.99
   1.7630;2024/06/05 10:01:44.0549;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;-0.023;0.009;-0.019;0.909;-0.395;0.133;0.82;7.65;1.00;8.84;1.00;1.22;0.88
   1.7730;2024/06/05 10:01:44.0649;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.996;-0.007;0.091;0.20;2.03;1.00;0.00;1.00;0.00;0.00
   1.7930;2024/06/05 10:01:44.0849;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.980;-0.129;0.149;0.20;1.98;1.00;0.00;1.00;0.00;0.00
   1.8030;2024/06/05 10:01:44.0949;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.996;-0.016;0.087;0.25;2.46;1.00;0.00;1.00;0.00;0.00
   1.8220;2024/06/05 10:01:44.1139;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.105;-0.968;-0.228;0.93;0.00;1.00;9.32;1.00;1.25;0.93
   1.8320;2024/06/05 10:01:44.1239;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.060;-0.965;-0.255;1.00;0.00;1.00;10.00;1.00;1.26;1.00
   1.8520;2024/06/05 10:01:44.1439;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.982;-0.147;0.119;0.20;2.04;1.00;0.00;1.00;0.00;0.00
   1.8710;2024/06/05 10:01:44.1629;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.016;-0.957;-0.291;0.92;0.00;1.00;9.20;1.00;1.25;0.92
   1.8810;2024/06/05 10:01:44.1729;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;0.071;0.032;-0.004;0.997;-0.023;0.079;0.20;2.00;1.00;0.00;1.00;0.00;0.00
   1.9000;2024/06/05 10:01:44.1919;0;0.000;0.000;0.000;0.00;0.0;0.0;0.0;0.00;1.256;0.311;0.216;-0.019;-0.954;-0.298;0.98;0.00;1.00;9.79;1.00;1.22;0.98
