reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/21 11:05:48.7199,5,1.0,94.0
0.001,2024/06/21 11:05:48.7199,4,0.0,0.0
0.001,2024/06/21 11:05:48.7199,3,1.0,90.0
0.001,2024/06/21 11:05:48.7199,2,0.0,0.0
0.001,2024/06/21 11:05:48.7199,1,0.0,0.0
0.001,2024/06/21 11:05:48.7199,0,0.0,0.0
0.043,2024/06/21 11:05:48.7619,3,1.0,90.0
0.177,2024/06/21 11:05:48.8959,5,1.0,94.0
0.29,2024/06/21 11:05:49.0089,3,1.0,90.0
0.424,2024/06/21 11:05:49.1429,5,1.0,94.0
0.536,2024/06/21 11:05:49.2549,3,1.0,90.0
0.669,2024/06/21 11:05:49.3879,5,1.0,94.0
0.782,2024/06/21 11:05:49.5009,3,1.0,91.0
0.916,2024/06/21 11:05:49.6349,5,1.0,94.0
1.028,2024/06/21 11:05:49.7469,3,1.0,91.0
1.162,2024/06/21 11:05:49.8809,5,1.0,94.0
1.275,2024/06/21 11:05:49.9939,3,1.0,91.0
1.409,2024/06/21 11:05:50.1279,5,1.0,95.0
1.655,2024/06/21 11:05:50.3739,5,1.0,95.0
1.768,2024/06/21 11:05:50.4869,3,1.0,91.0
1.9,2024/06/21 11:05:50.6189,5,1.0,95.0
2.014,2024/06/21 11:05:50.7329,3,1.0,92.0
2.147,2024/06/21 11:05:50.8659,5,1.0,95.0
2.26,2024/06/21 11:05:50.9789,3,1.0,92.0
2.393,2024/06/21 11:05:51.1119,5,1.0,94.0
2.506,2024/06/21 11:05:51.2249,3,1.0,92.0
2.639,2024/06/21 11:05:51.3579,5,1.0,94.0
2.753,2024/06/21 11:05:51.4719,3,1.0,93.0
2.886,2024/06/21 11:05:51.6049,5,1.0,94.0
2.999,2024/06/21 11:05:51.7179,3,1.0,93.0
3.132,2024/06/21 11:05:51.8509,5,1.0,94.0
3.245,2024/06/21 11:05:51.9639,3,1.0,93.0
3.491,2024/06/21 11:05:52.2099,3,1.0,93.0
3.625,2024/06/21 11:05:52.3439,5,1.0,91.0
3.738,2024/06/21 11:05:52.4569,3,1.0,93.0
3.872,2024/06/21 11:05:52.5909,5,1.0,91.0
3.984,2024/06/21 11:05:52.7029,3,1.0,93.0
4.117,2024/06/21 11:05:52.8359,5,1.0,91.0
4.23,2024/06/21 11:05:52.9489,3,1.0,93.0
4.363,2024/06/21 11:05:53.0819,5,1.0,91.0
