reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gazeDir.x,gazeDir.y,gazeDir.z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ
0.001,2024/05/28 15:06:36.9369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.999,-0.052,0.002,1.0,10.0,1.0,10.0,1.0,2.6,1.0
1.299,2024/05/28 15:06:38.2349,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.136,0.025,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.318,2024/05/28 15:06:38.2539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.139,0.023,1.0,10.0,1.0,10.0,1.0,2.68,1.0
1.338,2024/05/28 15:06:38.2739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.139,0.022,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.348,2024/05/28 15:06:38.2839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.139,0.022,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.368,2024/05/28 15:06:38.3039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.137,0.022,1.0,10.0,1.0,10.0,1.0,2.68,1.0
1.378,2024/05/28 15:06:38.3139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.141,0.026,1.0,10.0,1.0,10.0,1.0,2.71,1.0
1.398,2024/05/28 15:06:38.3339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.139,0.044,1.0,10.0,1.0,10.0,1.0,2.64,1.0
1.418,2024/05/28 15:06:38.3539,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.136,0.044,1.0,10.0,1.0,10.0,1.0,2.65,1.0
1.428,2024/05/28 15:06:38.3639,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.135,0.043,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.448,2024/05/28 15:06:38.3839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.132,0.04,1.0,10.0,1.0,10.0,1.0,2.65,1.0
1.468,2024/05/28 15:06:38.4039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.134,0.043,1.0,10.0,1.0,10.0,1.0,2.68,1.0
1.478,2024/05/28 15:06:38.4139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.139,0.045,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.498,2024/05/28 15:06:38.4339,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.142,0.047,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.516,2024/05/28 15:06:38.4519,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.144,0.05,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.526,2024/05/28 15:06:38.4619,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.144,0.05,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.545,2024/05/28 15:06:38.4809,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.148,0.05,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.554,2024/05/28 15:06:38.4899,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.147,0.048,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.574,2024/05/28 15:06:38.5099,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.147,0.048,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.584,2024/05/28 15:06:38.5199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.147,0.048,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.603,2024/05/28 15:06:38.5389,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.148,0.049,1.0,10.0,1.0,10.0,1.0,2.64,1.0
1.613,2024/05/28 15:06:38.5489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.146,0.052,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.632,2024/05/28 15:06:38.5679,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.988,-0.144,0.052,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.641,2024/05/28 15:06:38.5769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.139,0.056,1.0,10.0,1.0,10.0,1.0,2.66,1.0
1.661,2024/05/28 15:06:38.5969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.134,0.057,1.0,10.0,1.0,10.0,1.0,2.67,1.0
1.681,2024/05/28 15:06:38.6169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.135,0.064,1.0,10.0,1.0,10.0,1.0,2.65,1.0
1.691,2024/05/28 15:06:38.6269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.989,-0.135,0.064,1.0,10.0,1.0,10.0,1.0,2.65,1.0
1.711,2024/05/28 15:06:38.6469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.064,0.166,0.93,-0.137,-0.342,0.38,0.0,1.0,3.78,1.0,0.0,0.0
1.721,2024/05/28 15:06:38.6569,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.064,0.166,0.93,-0.137,-0.342,0.38,0.0,1.0,3.78,1.0,0.0,0.0
1.741,2024/05/28 15:06:38.6769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.064,0.166,0.863,-0.082,-0.498,0.23,0.0,1.0,2.31,1.0,0.0,0.0
1.761,2024/05/28 15:06:38.6969,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064,0.012,0.024,0.998,-0.058,-0.012,0.89,8.9,1.0,0.0,1.0,2.66,0.89
1.771,2024/05/28 15:06:38.7069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.024,-0.064,0.166,0.945,-0.043,-0.324,0.55,0.0,1.0,5.45,1.0,0.0,0.0
1.791,2024/05/28 15:06:38.7269,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064,0.012,0.024,0.986,-0.057,-0.158,0.2,1.96,1.0,0.0,1.0,0.0,0.0
1.81,2024/05/28 15:06:38.7459,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.064,0.012,0.024,0.999,-0.036,-0.037,0.42,4.21,1.0,0.0,1.0,0.0,0.0
1.819,2024/05/28 15:06:38.7549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.141,-0.004,0.85,7.12,1.0,9.81,1.0,2.18,0.98
1.838,2024/05/28 15:06:38.7739,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.138,-0.011,0.87,8.49,1.0,8.86,1.0,2.65,0.87
1.848,2024/05/28 15:06:38.7839,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.023,0.009,-0.015,0.99,-0.141,-0.01,0.93,10.0,1.0,8.68,1.0,2.63,0.93
