reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/07 12:37:21.1459;5;1.00;64.0
   0.0010;2024/06/07 12:37:21.1459;4;0.00;0.0
   0.0010;2024/06/07 12:37:21.1459;3;1.00;74.0
   0.0010;2024/06/07 12:37:21.1459;2;0.00;0.0
   0.0010;2024/06/07 12:37:21.1459;1;0.00;0.0
   0.0010;2024/06/07 12:37:21.1459;0;0.00;0.0
   0.0890;2024/06/07 12:37:21.2339;5;1.00;64.0
   0.1550;2024/06/07 12:37:21.2999;3;1.00;74.0
   0.3350;2024/06/07 12:37:21.4799;5;1.00;64.0
   0.4000;2024/06/07 12:37:21.5449;3;1.00;74.0
   0.5810;2024/06/07 12:37:21.7259;5;1.00;64.0
   0.6470;2024/06/07 12:37:21.7919;3;1.00;74.0
   0.8280;2024/06/07 12:37:21.9729;5;1.00;64.0
   0.8930;2024/06/07 12:37:22.0379;3;1.00;74.0
   1.0740;2024/06/07 12:37:22.2189;5;1.00;64.0
   1.1400;2024/06/07 12:37:22.2849;3;1.00;74.0
   1.3860;2024/06/07 12:37:22.5309;3;1.00;74.0
   1.5670;2024/06/07 12:37:22.7119;5;1.00;65.0
   1.6330;2024/06/07 12:37:22.7779;3;1.00;74.0
   1.8130;2024/06/07 12:37:22.9579;5;1.00;65.0
   1.8780;2024/06/07 12:37:23.0229;3;1.00;74.0
   2.0600;2024/06/07 12:37:23.2049;5;1.00;65.0
   2.1250;2024/06/07 12:37:23.2699;3;1.00;74.0
   2.3050;2024/06/07 12:37:23.4499;5;1.00;64.0
   2.3710;2024/06/07 12:37:23.5159;3;1.00;74.0
   2.6180;2024/06/07 12:37:23.7629;3;1.00;74.0
   2.7980;2024/06/07 12:37:23.9429;5;1.00;64.0
   2.8640;2024/06/07 12:37:24.0089;3;1.00;74.0
   3.0450;2024/06/07 12:37:24.1899;5;1.00;64.0
   3.1100;2024/06/07 12:37:24.2549;3;1.00;74.0
   3.2900;2024/06/07 12:37:24.4349;5;1.00;64.0
   3.3560;2024/06/07 12:37:24.5009;3;1.00;74.0
   3.5370;2024/06/07 12:37:24.6819;5;1.00;64.0
   3.6030;2024/06/07 12:37:24.7479;3;1.00;74.0
   3.7830;2024/06/07 12:37:24.9279;5;1.00;64.0
   3.8490;2024/06/07 12:37:24.9939;3;1.00;74.0
   4.0300;2024/06/07 12:37:25.1749;5;1.00;64.0
   4.2750;2024/06/07 12:37:25.4199;5;1.00;64.0
   4.3410;2024/06/07 12:37:25.4859;3;1.00;74.0
   4.5220;2024/06/07 12:37:25.6669;5;1.00;64.0
   4.5870;2024/06/07 12:37:25.7319;3;1.00;74.0
   4.7680;2024/06/07 12:37:25.9129;5;1.00;64.0
   5.0140;2024/06/07 12:37:26.1589;5;1.00;64.0
   5.0800;2024/06/07 12:37:26.2249;3;1.00;74.0
   5.2600;2024/06/07 12:37:26.4049;5;1.00;64.0
   5.3270;2024/06/07 12:37:26.4719;3;1.00;74.0
   5.5720;2024/06/07 12:37:26.7169;3;1.00;74.0
   5.7540;2024/06/07 12:37:26.8989;5;1.00;64.0
   5.8190;2024/06/07 12:37:26.9639;3;1.00;74.0
   5.9990;2024/06/07 12:37:27.1439;5;1.00;64.0
   6.0650;2024/06/07 12:37:27.2099;3;1.00;74.0
   6.2460;2024/06/07 12:37:27.3909;5;1.00;65.0
   6.3120;2024/06/07 12:37:27.4569;3;1.00;74.0
   6.4920;2024/06/07 12:37:27.6369;5;1.00;65.0
   6.5570;2024/06/07 12:37:27.7019;3;1.00;74.0
   6.7380;2024/06/07 12:37:27.8829;5;1.00;65.0
   6.8040;2024/06/07 12:37:27.9489;3;1.00;74.0
   7.0500;2024/06/07 12:37:28.1949;3;1.00;74.0
   7.2310;2024/06/07 12:37:28.3759;5;1.00;64.0
   7.2960;2024/06/07 12:37:28.4409;3;1.00;74.0
   7.4770;2024/06/07 12:37:28.6219;5;1.00;64.0
   7.5420;2024/06/07 12:37:28.6869;3;1.00;74.0
   7.7230;2024/06/07 12:37:28.8679;5;1.00;64.0
   7.7890;2024/06/07 12:37:28.9339;3;1.00;74.0
   7.9700;2024/06/07 12:37:29.1149;5;1.00;64.0
   8.0350;2024/06/07 12:37:29.1799;3;1.00;74.0
   8.2160;2024/06/07 12:37:29.3609;5;1.00;64.0
   8.2810;2024/06/07 12:37:29.4259;3;1.00;74.0
   8.4620;2024/06/07 12:37:29.6069;5;1.00;64.0
   8.5280;2024/06/07 12:37:29.6729;3;1.00;74.0
   8.7080;2024/06/07 12:37:29.8529;5;1.00;64.0
   8.9550;2024/06/07 12:37:30.0999;5;1.00;64.0
   9.0200;2024/06/07 12:37:30.1649;3;1.00;76.0
