reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/06 13:39:54.9109,5,1.0,83.0
0.001,2024/06/06 13:39:54.9109,4,0.0,0.0
0.001,2024/06/06 13:39:54.9109,3,1.0,88.0
0.001,2024/06/06 13:39:54.9109,2,0.0,0.0
0.001,2024/06/06 13:39:54.9109,1,0.0,0.0
0.001,2024/06/06 13:39:54.9109,0,0.0,0.0
0.149,2024/06/06 13:39:55.0589,5,1.0,83.0
0.287,2024/06/06 13:39:55.1969,3,1.0,88.0
0.396,2024/06/06 13:39:55.3059,5,1.0,83.0
0.534,2024/06/06 13:39:55.4439,3,1.0,88.0
0.643,2024/06/06 13:39:55.5529,5,1.0,83.0
0.779,2024/06/06 13:39:55.6889,3,1.0,89.0
0.888,2024/06/06 13:39:55.7979,5,1.0,83.0
1.026,2024/06/06 13:39:55.9359,3,1.0,89.0
1.134,2024/06/06 13:39:56.0439,5,1.0,83.0
1.272,2024/06/06 13:39:56.1819,3,1.0,89.0
1.381,2024/06/06 13:39:56.2909,5,1.0,84.0
1.519,2024/06/06 13:39:56.4289,3,1.0,89.0
1.627,2024/06/06 13:39:56.5369,5,1.0,84.0
1.765,2024/06/06 13:39:56.6749,3,1.0,89.0
1.874,2024/06/06 13:39:56.7839,5,1.0,84.0
2.012,2024/06/06 13:39:56.9219,3,1.0,89.0
2.119,2024/06/06 13:39:57.0289,5,1.0,84.0
2.257,2024/06/06 13:39:57.1669,3,1.0,90.0
2.366,2024/06/06 13:39:57.2759,5,1.0,84.0
2.503,2024/06/06 13:39:57.4129,3,1.0,90.0
2.75,2024/06/06 13:39:57.6599,3,1.0,90.0
2.859,2024/06/06 13:39:57.7689,5,1.0,84.0
2.996,2024/06/06 13:39:57.9059,3,1.0,90.0
3.105,2024/06/06 13:39:58.0149,5,1.0,84.0
3.243,2024/06/06 13:39:58.1529,3,1.0,90.0
3.352,2024/06/06 13:39:58.2619,5,1.0,84.0
3.489,2024/06/06 13:39:58.3989,3,1.0,90.0
3.598,2024/06/06 13:39:58.5079,5,1.0,84.0
3.735,2024/06/06 13:39:58.6449,3,1.0,90.0
3.844,2024/06/06 13:39:58.7539,5,1.0,84.0
3.981,2024/06/06 13:39:58.8909,3,1.0,90.0
4.09,2024/06/06 13:39:58.9999,5,1.0,84.0
4.227,2024/06/06 13:39:59.1369,3,1.0,90.0
4.336,2024/06/06 13:39:59.2459,5,1.0,84.0
4.473,2024/06/06 13:39:59.3829,3,1.0,90.0
4.582,2024/06/06 13:39:59.4919,5,1.0,84.0
4.72,2024/06/06 13:39:59.6299,3,1.0,90.0
4.828,2024/06/06 13:39:59.7379,5,1.0,84.0
4.966,2024/06/06 13:39:59.8759,3,1.0,90.0
5.075,2024/06/06 13:39:59.9849,5,1.0,84.0
5.459,2024/06/06 13:40:00.3689,3,1.0,90.0
5.568,2024/06/06 13:40:00.4779,5,1.0,84.0
5.705,2024/06/06 13:40:00.6149,3,1.0,89.0
5.814,2024/06/06 13:40:00.7239,5,1.0,87.0
5.951,2024/06/06 13:40:00.8609,3,1.0,89.0
6.06,2024/06/06 13:40:00.9699,5,1.0,87.0
6.307,2024/06/06 13:40:01.2169,5,1.0,87.0
6.443,2024/06/06 13:40:01.3529,3,1.0,88.0
6.552,2024/06/06 13:40:01.4619,5,1.0,88.0
6.69,2024/06/06 13:40:01.5999,3,1.0,88.0
6.798,2024/06/06 13:40:01.7079,5,1.0,88.0
6.936,2024/06/06 13:40:01.8459,3,1.0,88.0
7.045,2024/06/06 13:40:01.9549,5,1.0,88.0
7.182,2024/06/06 13:40:02.0919,3,1.0,88.0
7.292,2024/06/06 13:40:02.2019,5,1.0,88.0
7.429,2024/06/06 13:40:02.3389,3,1.0,88.0
7.538,2024/06/06 13:40:02.4479,5,1.0,89.0
7.676,2024/06/06 13:40:02.5859,3,1.0,88.0
7.784,2024/06/06 13:40:02.6939,5,1.0,89.0
7.922,2024/06/06 13:40:02.8319,3,1.0,88.0
8.031,2024/06/06 13:40:02.9409,5,1.0,89.0
8.168,2024/06/06 13:40:03.0779,3,1.0,88.0
8.277,2024/06/06 13:40:03.1869,5,1.0,89.0
