reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/13 13:23:34.7069,5,1.0,67.0
0.001,2024/06/13 13:23:34.7069,4,0.0,0.0
0.001,2024/06/13 13:23:34.7069,3,1.0,77.0
0.001,2024/06/13 13:23:34.7069,2,0.0,0.0
0.001,2024/06/13 13:23:34.7069,1,0.0,0.0
0.001,2024/06/13 13:23:34.7069,0,0.0,0.0
0.034,2024/06/13 13:23:34.7399,3,1.0,77.0
0.527,2024/06/13 13:23:35.2329,3,1.0,77.0
0.773,2024/06/13 13:23:35.4789,3,1.0,77.0
1.019,2024/06/13 13:23:35.7249,3,1.0,77.0
1.423,2024/06/13 13:23:36.1289,5,1.0,67.0
1.758,2024/06/13 13:23:36.4639,3,1.0,77.0
1.915,2024/06/13 13:23:36.6209,5,1.0,67.0
2.162,2024/06/13 13:23:36.8679,5,1.0,67.0
2.251,2024/06/13 13:23:36.9569,3,1.0,77.0
2.408,2024/06/13 13:23:37.1139,5,1.0,67.0
2.655,2024/06/13 13:23:37.3609,5,1.0,67.0
2.743,2024/06/13 13:23:37.4489,3,1.0,77.0
3.236,2024/06/13 13:23:37.9419,3,1.0,77.0
3.639,2024/06/13 13:23:38.3449,5,1.0,67.0
3.728,2024/06/13 13:23:38.4339,3,1.0,77.0
3.975,2024/06/13 13:23:38.6809,3,1.0,77.0
4.132,2024/06/13 13:23:38.8379,5,1.0,67.0
4.221,2024/06/13 13:23:38.9269,3,1.0,77.0
4.467,2024/06/13 13:23:39.1729,3,1.0,77.0
4.624,2024/06/13 13:23:39.3299,5,1.0,73.0
4.959,2024/06/13 13:23:39.6649,3,1.0,77.0
5.117,2024/06/13 13:23:39.8229,5,1.0,73.0
5.364,2024/06/13 13:23:40.0699,5,1.0,74.0
5.452,2024/06/13 13:23:40.1579,3,1.0,77.0
5.61,2024/06/13 13:23:40.3159,5,1.0,74.0
5.855,2024/06/13 13:23:40.5609,5,1.0,74.0
5.945,2024/06/13 13:23:40.6509,3,1.0,77.0
6.348,2024/06/13 13:23:41.0539,5,1.0,75.0
6.437,2024/06/13 13:23:41.1429,3,1.0,77.0
6.841,2024/06/13 13:23:41.5469,5,1.0,75.0
6.93,2024/06/13 13:23:41.6359,3,1.0,78.0
7.176,2024/06/13 13:23:41.8819,3,1.0,78.0
7.333,2024/06/13 13:23:42.0389,5,1.0,76.0
7.423,2024/06/13 13:23:42.1289,3,1.0,77.0
7.668,2024/06/13 13:23:42.3739,3,1.0,77.0
8.161,2024/06/13 13:23:42.8669,3,1.0,77.0
8.319,2024/06/13 13:23:43.0249,5,1.0,76.0
8.565,2024/06/13 13:23:43.2709,5,1.0,76.0
8.654,2024/06/13 13:23:43.3599,3,1.0,77.0
8.811,2024/06/13 13:23:43.5169,5,1.0,76.0
9.057,2024/06/13 13:23:43.7629,5,1.0,76.0
9.146,2024/06/13 13:23:43.8519,3,1.0,77.0
9.55,2024/06/13 13:23:44.2559,5,1.0,78.0
9.638,2024/06/13 13:23:44.3439,3,1.0,77.0
10.131,2024/06/13 13:23:44.8369,3,1.0,77.0
10.378,2024/06/13 13:23:45.0839,3,1.0,77.0
10.535,2024/06/13 13:23:45.2409,5,1.0,78.0
10.624,2024/06/13 13:23:45.3299,3,1.0,79.0
10.87,2024/06/13 13:23:45.5759,3,1.0,79.0
11.028,2024/06/13 13:23:45.7339,5,1.0,78.0
11.362,2024/06/13 13:23:46.0679,3,1.0,80.0
11.52,2024/06/13 13:23:46.2259,5,1.0,78.0
11.767,2024/06/13 13:23:46.4729,5,1.0,78.0
11.855,2024/06/13 13:23:46.5609,3,1.0,80.0
12.259,2024/06/13 13:23:46.9649,5,1.0,78.0
12.348,2024/06/13 13:23:47.0539,3,1.0,81.0
12.84,2024/06/13 13:23:47.5459,3,1.0,82.0
13.244,2024/06/13 13:23:47.9499,5,1.0,78.0
13.333,2024/06/13 13:23:48.0389,3,1.0,82.0
13.58,2024/06/13 13:23:48.2859,3,1.0,83.0
13.737,2024/06/13 13:23:48.4429,5,1.0,78.0
14.072,2024/06/13 13:23:48.7779,3,1.0,83.0
14.229,2024/06/13 13:23:48.9349,5,1.0,78.0
14.565,2024/06/13 13:23:49.2709,3,1.0,83.0
14.968,2024/06/13 13:23:49.6739,5,1.0,78.0
15.057,2024/06/13 13:23:49.7629,3,1.0,83.0
15.214,2024/06/13 13:23:49.9199,5,1.0,78.0
15.46,2024/06/13 13:23:50.1659,5,1.0,78.0
15.549,2024/06/13 13:23:50.2549,3,1.0,82.0
15.953,2024/06/13 13:23:50.6589,5,1.0,78.0
16.042,2024/06/13 13:23:50.7479,3,1.0,82.0
16.446,2024/06/13 13:23:51.1519,5,1.0,77.0
16.535,2024/06/13 13:23:51.2409,3,1.0,82.0
16.781,2024/06/13 13:23:51.4869,3,1.0,81.0
16.938,2024/06/13 13:23:51.6439,5,1.0,77.0
17.027,2024/06/13 13:23:51.7329,3,1.0,81.0
17.273,2024/06/13 13:23:51.9789,3,1.0,81.0
17.431,2024/06/13 13:23:52.1369,5,1.0,76.0
17.765,2024/06/13 13:23:52.4709,3,1.0,81.0
17.923,2024/06/13 13:23:52.6289,5,1.0,76.0
18.169,2024/06/13 13:23:52.8749,5,1.0,76.0
18.258,2024/06/13 13:23:52.9639,3,1.0,81.0
18.416,2024/06/13 13:23:53.1219,5,1.0,75.0
18.662,2024/06/13 13:23:53.3679,5,1.0,75.0
18.751,2024/06/13 13:23:53.4569,3,1.0,81.0
19.154,2024/06/13 13:23:53.8599,5,1.0,75.0
19.244,2024/06/13 13:23:53.9499,3,1.0,80.0
19.647,2024/06/13 13:23:54.3529,5,1.0,75.0
19.736,2024/06/13 13:23:54.4419,3,1.0,80.0
19.982,2024/06/13 13:23:54.6879,3,1.0,80.0
20.14,2024/06/13 13:23:54.8459,5,1.0,75.0
20.229,2024/06/13 13:23:54.9349,3,1.0,80.0
20.475,2024/06/13 13:23:55.1809,3,1.0,80.0
20.632,2024/06/13 13:23:55.3379,5,1.0,75.0
20.967,2024/06/13 13:23:55.6729,3,1.0,79.0
21.125,2024/06/13 13:23:55.8309,5,1.0,75.0
21.371,2024/06/13 13:23:56.0769,5,1.0,75.0
21.46,2024/06/13 13:23:56.1659,3,1.0,79.0
