reltime;datetime;iSensor;ibi

   0.0010;2024/06/05 11:00:35.7749;5;740
   0.0010;2024/06/05 11:00:35.7749;4;0
   0.0010;2024/06/05 11:00:35.7749;3;679
   0.0010;2024/06/05 11:00:35.7749;2;0
   0.0010;2024/06/05 11:00:35.7749;1;0
   0.0010;2024/06/05 11:00:35.7749;0;0
   0.3050;2024/06/05 11:00:36.0789;3;688
   1.5370;2024/06/05 11:00:37.3109;3;676
   2.0290;2024/06/05 11:00:37.8029;3;682
   2.9150;2024/06/05 11:00:38.6889;5;759
   3.0150;2024/06/05 11:00:38.7889;3;779
   3.1610;2024/06/05 11:00:38.9349;5;759
   3.4080;2024/06/05 11:00:39.1819;5;759
   3.7530;2024/06/05 11:00:39.5269;3;787
   4.4920;2024/06/05 11:00:40.2659;3;855
   5.7230;2024/06/05 11:00:41.4969;3;875
   6.1160;2024/06/05 11:00:41.8899;5;769
   6.2160;2024/06/05 11:00:41.9899;3;836
   7.2010;2024/06/05 11:00:42.9749;3;813
   7.6940;2024/06/05 11:00:43.4679;3;769
   7.8400;2024/06/05 11:00:43.6139;5;778
   8.0870;2024/06/05 11:00:43.8609;5;778
   8.3320;2024/06/05 11:00:44.1059;5;778
   8.4320;2024/06/05 11:00:44.2059;3;723
   8.5790;2024/06/05 11:00:44.3529;5;778
   8.8250;2024/06/05 11:00:44.5989;5;778
   9.0720;2024/06/05 11:00:44.8459;5;800
   9.3180;2024/06/05 11:00:45.0919;5;800
   9.4180;2024/06/05 11:00:45.1919;3;755
   9.5650;2024/06/05 11:00:45.3389;5;800
   9.8110;2024/06/05 11:00:45.5849;5;800
   9.9090;2024/06/05 11:00:45.6829;3;720
  10.0570;2024/06/05 11:00:45.8309;5;811
  10.3030;2024/06/05 11:00:46.0769;5;810
  10.6490;2024/06/05 11:00:46.4229;3;756
  11.0420;2024/06/05 11:00:46.8159;5;811
  11.2880;2024/06/05 11:00:47.0619;5;811
  11.3870;2024/06/05 11:00:47.1609;3;763
  11.5340;2024/06/05 11:00:47.3079;5;811
  11.7810;2024/06/05 11:00:47.5549;5;811
  12.0270;2024/06/05 11:00:47.8009;5;811
  12.2730;2024/06/05 11:00:48.0469;5;811
  12.3730;2024/06/05 11:00:48.1469;3;767
  12.5200;2024/06/05 11:00:48.2939;5;811
  12.7660;2024/06/05 11:00:48.5399;5;811
  13.0120;2024/06/05 11:00:48.7859;5;811
  13.1120;2024/06/05 11:00:48.8859;3;824
  13.2580;2024/06/05 11:00:49.0319;5;811
  13.9980;2024/06/05 11:00:49.7719;5;811
  14.0960;2024/06/05 11:00:49.8699;3;847
  14.2440;2024/06/05 11:00:50.0179;5;811
  14.4890;2024/06/05 11:00:50.2629;5;811
  15.0820;2024/06/05 11:00:50.8559;3;853
  15.5740;2024/06/05 11:00:51.3479;3;839
  16.8050;2024/06/05 11:00:52.5789;3;841
  17.1990;2024/06/05 11:00:52.9729;5;833
