reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/05 11:04:05.2539,5,1.0,81.0
0.001,2024/06/05 11:04:05.2539,4,0.0,0.0
0.001,2024/06/05 11:04:05.2539,3,1.0,80.0
0.001,2024/06/05 11:04:05.2539,2,0.0,0.0
0.001,2024/06/05 11:04:05.2539,1,0.0,0.0
0.001,2024/06/05 11:04:05.2539,0,0.0,0.0
0.061,2024/06/05 11:04:05.3139,5,1.0,81.0
0.157,2024/06/05 11:04:05.4099,3,1.0,80.0
0.307,2024/06/05 11:04:05.5599,5,1.0,81.0
0.404,2024/06/05 11:04:05.6569,3,1.0,80.0
0.553,2024/06/05 11:04:05.8059,5,1.0,81.0
0.65,2024/06/05 11:04:05.9029,3,1.0,80.0
0.8,2024/06/05 11:04:06.0529,5,1.0,81.0
0.897,2024/06/05 11:04:06.1499,3,1.0,80.0
1.046,2024/06/05 11:04:06.2989,5,1.0,81.0
1.143,2024/06/05 11:04:06.3959,3,1.0,80.0
1.292,2024/06/05 11:04:06.5449,5,1.0,81.0
1.389,2024/06/05 11:04:06.6419,3,1.0,80.0
1.538,2024/06/05 11:04:06.7909,5,1.0,81.0
1.635,2024/06/05 11:04:06.8879,3,1.0,80.0
1.881,2024/06/05 11:04:07.1339,3,1.0,80.0
2.031,2024/06/05 11:04:07.2839,5,1.0,81.0
2.128,2024/06/05 11:04:07.3809,3,1.0,80.0
2.277,2024/06/05 11:04:07.5299,5,1.0,81.0
2.374,2024/06/05 11:04:07.6269,3,1.0,80.0
2.524,2024/06/05 11:04:07.7769,5,1.0,81.0
2.621,2024/06/05 11:04:07.8739,3,1.0,80.0
2.77,2024/06/05 11:04:08.0229,5,1.0,81.0
2.866,2024/06/05 11:04:08.1189,3,1.0,80.0
3.016,2024/06/05 11:04:08.2689,5,1.0,81.0
3.263,2024/06/05 11:04:08.5159,5,1.0,81.0
3.359,2024/06/05 11:04:08.6119,3,1.0,80.0
3.508,2024/06/05 11:04:08.7609,5,1.0,81.0
3.605,2024/06/05 11:04:08.8579,3,1.0,80.0
3.755,2024/06/05 11:04:09.0079,5,1.0,80.0
3.851,2024/06/05 11:04:09.1039,3,1.0,80.0
4.001,2024/06/05 11:04:09.2539,5,1.0,80.0
4.098,2024/06/05 11:04:09.3509,3,1.0,80.0
4.248,2024/06/05 11:04:09.5009,5,1.0,80.0
4.344,2024/06/05 11:04:09.5969,3,1.0,80.0
4.494,2024/06/05 11:04:09.7469,5,1.0,80.0
4.591,2024/06/05 11:04:09.8439,3,1.0,80.0
4.74,2024/06/05 11:04:09.9929,5,1.0,79.0
4.836,2024/06/05 11:04:10.0889,3,1.0,80.0
4.986,2024/06/05 11:04:10.2389,5,1.0,79.0
5.083,2024/06/05 11:04:10.3359,3,1.0,80.0
5.329,2024/06/05 11:04:10.5819,3,1.0,80.0
5.479,2024/06/05 11:04:10.7319,5,1.0,79.0
5.576,2024/06/05 11:04:10.8289,3,1.0,80.0
5.725,2024/06/05 11:04:10.9779,5,1.0,79.0
5.822,2024/06/05 11:04:11.0749,3,1.0,80.0
5.972,2024/06/05 11:04:11.2249,5,1.0,79.0
6.068,2024/06/05 11:04:11.3209,3,1.0,80.0
6.218,2024/06/05 11:04:11.4709,5,1.0,79.0
6.314,2024/06/05 11:04:11.5669,3,1.0,80.0
6.464,2024/06/05 11:04:11.7169,5,1.0,79.0
6.56,2024/06/05 11:04:11.8129,3,1.0,79.0
6.71,2024/06/05 11:04:11.9629,5,1.0,79.0
6.956,2024/06/05 11:04:12.2089,5,1.0,79.0
7.053,2024/06/05 11:04:12.3059,3,1.0,79.0
7.3,2024/06/05 11:04:12.5529,3,1.0,79.0
7.449,2024/06/05 11:04:12.7019,5,1.0,79.0
7.545,2024/06/05 11:04:12.7979,3,1.0,79.0
7.696,2024/06/05 11:04:12.9489,5,1.0,79.0
7.791,2024/06/05 11:04:13.0439,3,1.0,79.0
7.941,2024/06/05 11:04:13.1939,5,1.0,79.0
8.038,2024/06/05 11:04:13.2909,3,1.0,79.0
8.188,2024/06/05 11:04:13.4409,5,1.0,79.0
8.284,2024/06/05 11:04:13.5369,3,1.0,79.0
8.434,2024/06/05 11:04:13.6869,5,1.0,79.0
8.531,2024/06/05 11:04:13.7839,3,1.0,79.0
8.68,2024/06/05 11:04:13.9329,5,1.0,79.0
8.777,2024/06/05 11:04:14.0299,3,1.0,79.0
8.927,2024/06/05 11:04:14.1799,5,1.0,79.0
9.023,2024/06/05 11:04:14.2759,3,1.0,79.0
9.173,2024/06/05 11:04:14.4259,5,1.0,79.0
9.27,2024/06/05 11:04:14.5229,3,1.0,79.0
9.419,2024/06/05 11:04:14.6719,5,1.0,79.0
9.516,2024/06/05 11:04:14.7689,3,1.0,79.0
9.666,2024/06/05 11:04:14.9189,5,1.0,79.0
9.912,2024/06/05 11:04:15.1649,5,1.0,79.0
10.008,2024/06/05 11:04:15.2609,3,1.0,79.0
10.158,2024/06/05 11:04:15.4109,5,1.0,79.0
10.254,2024/06/05 11:04:15.5069,3,1.0,79.0
10.404,2024/06/05 11:04:15.6569,5,1.0,79.0
10.501,2024/06/05 11:04:15.7539,3,1.0,79.0
