reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/21 11:46:19.7979;5;1.00;73.0
   0.0010;2024/06/21 11:46:19.7979;4;0.00;0.0
   0.0010;2024/06/21 11:46:19.7979;3;1.00;75.0
   0.0010;2024/06/21 11:46:19.7979;2;0.00;0.0
   0.0010;2024/06/21 11:46:19.7979;1;0.00;0.0
   0.0010;2024/06/21 11:46:19.7979;0;0.00;0.0
   0.0120;2024/06/21 11:46:19.8089;5;1.00;73.0
   0.0570;2024/06/21 11:46:19.8539;3;1.00;75.0
   0.2590;2024/06/21 11:46:20.0559;5;1.00;73.0
   0.3030;2024/06/21 11:46:20.0999;3;1.00;75.0
   0.5050;2024/06/21 11:46:20.3019;5;1.00;73.0
   0.5490;2024/06/21 11:46:20.3459;3;1.00;75.0
   0.7520;2024/06/21 11:46:20.5489;5;1.00;73.0
   0.7950;2024/06/21 11:46:20.5919;3;1.00;75.0
   0.9970;2024/06/21 11:46:20.7939;5;1.00;73.0
   1.0420;2024/06/21 11:46:20.8389;3;1.00;75.0
   1.2440;2024/06/21 11:46:21.0409;5;1.00;73.0
   1.2890;2024/06/21 11:46:21.0859;3;1.00;75.0
   1.4900;2024/06/21 11:46:21.2869;5;1.00;74.0
   1.5340;2024/06/21 11:46:21.3309;3;1.00;75.0
   1.7370;2024/06/21 11:46:21.5339;5;1.00;74.0
   1.7810;2024/06/21 11:46:21.5779;3;1.00;75.0
   1.9820;2024/06/21 11:46:21.7789;5;1.00;74.0
   2.0270;2024/06/21 11:46:21.8239;3;1.00;75.0
   2.2280;2024/06/21 11:46:22.0249;5;1.00;74.0
   2.2740;2024/06/21 11:46:22.0709;3;1.00;75.0
   2.4750;2024/06/21 11:46:22.2719;5;1.00;74.0
   2.5200;2024/06/21 11:46:22.3169;3;1.00;75.0
   2.7220;2024/06/21 11:46:22.5189;5;1.00;74.0
   2.7660;2024/06/21 11:46:22.5629;3;1.00;75.0
   2.9680;2024/06/21 11:46:22.7649;5;1.00;74.0
   3.0120;2024/06/21 11:46:22.8089;3;1.00;75.0
   3.2140;2024/06/21 11:46:23.0109;5;1.00;74.0
   3.2580;2024/06/21 11:46:23.0549;3;1.00;75.0
   3.5050;2024/06/21 11:46:23.3019;3;1.00;75.0
   3.7510;2024/06/21 11:46:23.5479;3;1.00;75.0
   3.9530;2024/06/21 11:46:23.7499;5;1.00;75.0
   3.9970;2024/06/21 11:46:23.7939;3;1.00;75.0
   4.1990;2024/06/21 11:46:23.9959;5;1.00;75.0
   4.2430;2024/06/21 11:46:24.0399;3;1.00;75.0
   4.4450;2024/06/21 11:46:24.2419;5;1.00;76.0
   4.4900;2024/06/21 11:46:24.2869;3;1.00;75.0
   4.6910;2024/06/21 11:46:24.4879;5;1.00;76.0
   4.7360;2024/06/21 11:46:24.5329;3;1.00;74.0
   4.9380;2024/06/21 11:46:24.7349;5;1.00;76.0
   4.9830;2024/06/21 11:46:24.7799;3;1.00;74.0
   5.1840;2024/06/21 11:46:24.9809;5;1.00;76.0
   5.2280;2024/06/21 11:46:25.0249;3;1.00;74.0
   5.4300;2024/06/21 11:46:25.2269;5;1.00;76.0
   5.4750;2024/06/21 11:46:25.2719;3;1.00;74.0
   5.6770;2024/06/21 11:46:25.4739;5;1.00;76.0
   5.7220;2024/06/21 11:46:25.5189;3;1.00;74.0
   5.9230;2024/06/21 11:46:25.7199;5;1.00;76.0
   5.9680;2024/06/21 11:46:25.7649;3;1.00;74.0
   6.1690;2024/06/21 11:46:25.9659;5;1.00;76.0
   6.2130;2024/06/21 11:46:26.0099;3;1.00;74.0
   6.4160;2024/06/21 11:46:26.2129;5;1.00;76.0
   6.4600;2024/06/21 11:46:26.2569;3;1.00;74.0
   6.6610;2024/06/21 11:46:26.4579;5;1.00;76.0
   6.7060;2024/06/21 11:46:26.5029;3;1.00;74.0
   6.9080;2024/06/21 11:46:26.7049;5;1.00;76.0
   6.9520;2024/06/21 11:46:26.7489;3;1.00;74.0
   7.1550;2024/06/21 11:46:26.9519;5;1.00;76.0
   7.1980;2024/06/21 11:46:26.9949;3;1.00;74.0
   7.4010;2024/06/21 11:46:27.1979;5;1.00;76.0
   7.4450;2024/06/21 11:46:27.2419;3;1.00;74.0
   7.6470;2024/06/21 11:46:27.4439;5;1.00;76.0
   7.6910;2024/06/21 11:46:27.4879;3;1.00;74.0
   7.8930;2024/06/21 11:46:27.6899;5;1.00;76.0
   7.9380;2024/06/21 11:46:27.7349;3;1.00;74.0
   8.1400;2024/06/21 11:46:27.9369;5;1.00;76.0
   8.1840;2024/06/21 11:46:27.9809;3;1.00;74.0
   8.3860;2024/06/21 11:46:28.1829;5;1.00;76.0
   8.4300;2024/06/21 11:46:28.2269;3;1.00;75.0
   8.6320;2024/06/21 11:46:28.4289;5;1.00;76.0
   8.6770;2024/06/21 11:46:28.4739;3;1.00;75.0
   8.8780;2024/06/21 11:46:28.6749;5;1.00;76.0
   8.9220;2024/06/21 11:46:28.7189;3;1.00;75.0
   9.1250;2024/06/21 11:46:28.9219;5;1.00;76.0
   9.1690;2024/06/21 11:46:28.9659;3;1.00;76.0
   9.3710;2024/06/21 11:46:29.1679;5;1.00;75.0
   9.4150;2024/06/21 11:46:29.2119;3;1.00;76.0
   9.6170;2024/06/21 11:46:29.4139;5;1.00;75.0
   9.6620;2024/06/21 11:46:29.4589;3;1.00;76.0
   9.8630;2024/06/21 11:46:29.6599;5;1.00;75.0
  10.1100;2024/06/21 11:46:29.9069;5;1.00;75.0
  10.1540;2024/06/21 11:46:29.9509;3;1.00;76.0
  10.3560;2024/06/21 11:46:30.1529;5;1.00;74.0
  10.4000;2024/06/21 11:46:30.1969;3;1.00;76.0
  10.6020;2024/06/21 11:46:30.3989;5;1.00;74.0
  10.6470;2024/06/21 11:46:30.4439;3;1.00;77.0
  10.8480;2024/06/21 11:46:30.6449;5;1.00;74.0
