reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/13 12:49:21.0079,5,1.0,76.0
0.001,2024/06/13 12:49:21.0079,4,0.0,0.0
0.001,2024/06/13 12:49:21.0079,3,1.0,79.0
0.001,2024/06/13 12:49:21.0079,2,0.0,0.0
0.001,2024/06/13 12:49:21.0079,1,0.0,0.0
0.001,2024/06/13 12:49:21.0079,0,0.0,0.0
0.127,2024/06/13 12:49:21.1339,3,1.0,79.0
0.232,2024/06/13 12:49:21.2389,5,1.0,76.0
0.373,2024/06/13 12:49:21.3799,3,1.0,80.0
0.478,2024/06/13 12:49:21.4849,5,1.0,76.0
0.62,2024/06/13 12:49:21.6269,3,1.0,80.0
0.865,2024/06/13 12:49:21.8719,3,1.0,80.0
0.971,2024/06/13 12:49:21.9779,5,1.0,76.0
1.112,2024/06/13 12:49:22.1189,3,1.0,80.0
1.217,2024/06/13 12:49:22.2239,5,1.0,78.0
1.358,2024/06/13 12:49:22.3649,3,1.0,80.0
1.604,2024/06/13 12:49:22.6109,3,1.0,81.0
1.71,2024/06/13 12:49:22.7169,5,1.0,78.0
1.85,2024/06/13 12:49:22.8569,3,1.0,81.0
1.956,2024/06/13 12:49:22.9629,5,1.0,78.0
2.202,2024/06/13 12:49:23.2089,5,1.0,79.0
2.343,2024/06/13 12:49:23.3499,3,1.0,82.0
2.448,2024/06/13 12:49:23.4549,5,1.0,79.0
2.589,2024/06/13 12:49:23.5959,3,1.0,82.0
2.695,2024/06/13 12:49:23.7019,5,1.0,79.0
2.941,2024/06/13 12:49:23.9479,5,1.0,79.0
3.082,2024/06/13 12:49:24.0889,3,1.0,83.0
3.187,2024/06/13 12:49:24.1939,5,1.0,79.0
3.328,2024/06/13 12:49:24.3349,3,1.0,85.0
3.434,2024/06/13 12:49:24.4409,5,1.0,79.0
3.575,2024/06/13 12:49:24.5819,3,1.0,85.0
3.679,2024/06/13 12:49:24.6859,5,1.0,79.0
3.821,2024/06/13 12:49:24.8279,3,1.0,85.0
3.926,2024/06/13 12:49:24.9329,5,1.0,79.0
4.067,2024/06/13 12:49:25.0739,3,1.0,87.0
4.172,2024/06/13 12:49:25.1789,5,1.0,82.0
4.313,2024/06/13 12:49:25.3199,3,1.0,87.0
4.419,2024/06/13 12:49:25.4259,5,1.0,82.0
4.559,2024/06/13 12:49:25.5659,3,1.0,88.0
4.665,2024/06/13 12:49:25.6719,5,1.0,82.0
4.806,2024/06/13 12:49:25.8129,3,1.0,88.0
4.911,2024/06/13 12:49:25.9179,5,1.0,82.0
5.052,2024/06/13 12:49:26.0589,3,1.0,88.0
5.157,2024/06/13 12:49:26.1639,5,1.0,82.0
5.298,2024/06/13 12:49:26.3049,3,1.0,90.0
5.404,2024/06/13 12:49:26.4109,5,1.0,82.0
5.544,2024/06/13 12:49:26.5509,3,1.0,90.0
5.65,2024/06/13 12:49:26.6569,5,1.0,82.0
5.791,2024/06/13 12:49:26.7979,3,1.0,92.0
5.896,2024/06/13 12:49:26.9029,5,1.0,82.0
6.037,2024/06/13 12:49:27.0439,3,1.0,92.0
6.143,2024/06/13 12:49:27.1499,5,1.0,83.0
6.389,2024/06/13 12:49:27.3959,5,1.0,83.0
6.53,2024/06/13 12:49:27.5369,3,1.0,94.0
6.635,2024/06/13 12:49:27.6419,5,1.0,83.0
6.776,2024/06/13 12:49:27.7829,3,1.0,94.0
6.882,2024/06/13 12:49:27.8889,5,1.0,83.0
7.022,2024/06/13 12:49:28.0289,3,1.0,94.0
7.127,2024/06/13 12:49:28.1339,5,1.0,83.0
7.268,2024/06/13 12:49:28.2749,3,1.0,96.0
7.374,2024/06/13 12:49:28.3809,5,1.0,83.0
7.515,2024/06/13 12:49:28.5219,3,1.0,96.0
7.62,2024/06/13 12:49:28.6269,5,1.0,83.0
