reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/06/05 11:31:38.0519;5;1.00;91.0
   0.0010;2024/06/05 11:31:38.0519;4;0.00;0.0
   0.0010;2024/06/05 11:31:38.0519;3;1.00;94.0
   0.0010;2024/06/05 11:31:38.0519;2;0.00;0.0
   0.0010;2024/06/05 11:31:38.0519;1;0.00;0.0
   0.0010;2024/06/05 11:31:38.0519;0;0.00;0.0
   0.0730;2024/06/05 11:31:38.1239;5;1.00;91.0
   0.0770;2024/06/05 11:31:38.1279;3;1.00;94.0
   0.3180;2024/06/05 11:31:38.3689;5;1.00;91.0
   0.3230;2024/06/05 11:31:38.3739;3;1.00;94.0
   0.5650;2024/06/05 11:31:38.6159;5;1.00;91.0
   0.5690;2024/06/05 11:31:38.6199;3;1.00;94.0
   0.8150;2024/06/05 11:31:38.8659;3;1.00;94.0
   1.0570;2024/06/05 11:31:39.1079;5;1.00;91.0
   1.0610;2024/06/05 11:31:39.1119;3;1.00;94.0
   1.3040;2024/06/05 11:31:39.3549;5;1.00;91.0
   1.3080;2024/06/05 11:31:39.3589;3;1.00;94.0
   1.5500;2024/06/05 11:31:39.6009;5;1.00;91.0
   1.5540;2024/06/05 11:31:39.6049;3;1.00;94.0
   1.7970;2024/06/05 11:31:39.8479;5;1.00;91.0
   1.8010;2024/06/05 11:31:39.8519;3;1.00;94.0
   2.0430;2024/06/05 11:31:40.0939;5;1.00;91.0
   2.0470;2024/06/05 11:31:40.0979;3;1.00;94.0
   2.2900;2024/06/05 11:31:40.3409;5;1.00;91.0
   2.2930;2024/06/05 11:31:40.3439;3;1.00;95.0
   2.5360;2024/06/05 11:31:40.5869;5;1.00;91.0
   2.5400;2024/06/05 11:31:40.5909;3;1.00;95.0
   2.7820;2024/06/05 11:31:40.8329;5;1.00;91.0
   2.7860;2024/06/05 11:31:40.8369;3;1.00;95.0
   3.0270;2024/06/05 11:31:41.0779;5;1.00;91.0
   3.0310;2024/06/05 11:31:41.0819;3;1.00;94.0
   3.2750;2024/06/05 11:31:41.3259;5;1.00;91.0
   3.2780;2024/06/05 11:31:41.3289;3;1.00;94.0
   3.5210;2024/06/05 11:31:41.5719;5;1.00;92.0
   3.5250;2024/06/05 11:31:41.5759;3;1.00;94.0
   3.7670;2024/06/05 11:31:41.8179;5;1.00;92.0
   4.0130;2024/06/05 11:31:42.0639;5;1.00;92.0
   4.0170;2024/06/05 11:31:42.0679;3;1.00;94.0
   4.2590;2024/06/05 11:31:42.3099;5;1.00;92.0
   4.2630;2024/06/05 11:31:42.3139;3;1.00;94.0
   4.5090;2024/06/05 11:31:42.5599;3;1.00;94.0
   4.7520;2024/06/05 11:31:42.8029;5;1.00;92.0
   4.7560;2024/06/05 11:31:42.8069;3;1.00;95.0
   4.9980;2024/06/05 11:31:43.0489;5;1.00;92.0
   5.0030;2024/06/05 11:31:43.0539;3;1.00;95.0
   5.2440;2024/06/05 11:31:43.2949;5;1.00;92.0
   5.2480;2024/06/05 11:31:43.2989;3;1.00;95.0
   5.4900;2024/06/05 11:31:43.5409;5;1.00;93.0
   5.4940;2024/06/05 11:31:43.5449;3;1.00;95.0
   5.7370;2024/06/05 11:31:43.7879;5;1.00;93.0
   5.7410;2024/06/05 11:31:43.7919;3;1.00;95.0
   5.9830;2024/06/05 11:31:44.0339;5;1.00;93.0
   5.9870;2024/06/05 11:31:44.0379;3;1.00;97.0
   6.2300;2024/06/05 11:31:44.2809;5;1.00;93.0
   6.2330;2024/06/05 11:31:44.2839;3;1.00;97.0
   6.4750;2024/06/05 11:31:44.5259;5;1.00;94.0
   6.4790;2024/06/05 11:31:44.5299;3;1.00;97.0
   6.7220;2024/06/05 11:31:44.7729;5;1.00;94.0
   6.7260;2024/06/05 11:31:44.7769;3;1.00;97.0
   6.9690;2024/06/05 11:31:45.0199;5;1.00;94.0
   6.9730;2024/06/05 11:31:45.0239;3;1.00;97.0
   7.2150;2024/06/05 11:31:45.2659;5;1.00;94.0
   7.2190;2024/06/05 11:31:45.2699;3;1.00;97.0
   7.4650;2024/06/05 11:31:45.5159;3;1.00;97.0
   7.7080;2024/06/05 11:31:45.7589;5;1.00;94.0
   7.7120;2024/06/05 11:31:45.7629;3;1.00;97.0
   7.9540;2024/06/05 11:31:46.0049;5;1.00;94.0
   7.9570;2024/06/05 11:31:46.0079;3;1.00;97.0
   8.1990;2024/06/05 11:31:46.2499;5;1.00;94.0
   8.2030;2024/06/05 11:31:46.2539;3;1.00;97.0
   8.4460;2024/06/05 11:31:46.4969;5;1.00;94.0
   8.6960;2024/06/05 11:31:46.7469;3;1.00;97.0
   8.9380;2024/06/05 11:31:46.9889;5;1.00;94.0
   8.9420;2024/06/05 11:31:46.9929;3;1.00;97.0
   9.1850;2024/06/05 11:31:47.2359;5;1.00;94.0
   9.1890;2024/06/05 11:31:47.2399;3;1.00;97.0
   9.4310;2024/06/05 11:31:47.4819;5;1.00;94.0
   9.4350;2024/06/05 11:31:47.4859;3;1.00;97.0
   9.6780;2024/06/05 11:31:47.7289;5;1.00;94.0
   9.6820;2024/06/05 11:31:47.7329;3;1.00;97.0
   9.9230;2024/06/05 11:31:47.9739;5;1.00;94.0
   9.9280;2024/06/05 11:31:47.9789;3;1.00;97.0
  10.1700;2024/06/05 11:31:48.2209;5;1.00;94.0
  10.1740;2024/06/05 11:31:48.2249;3;1.00;97.0
  10.4160;2024/06/05 11:31:48.4669;5;1.00;95.0
  10.4200;2024/06/05 11:31:48.4709;3;1.00;97.0
  10.6620;2024/06/05 11:31:48.7129;5;1.00;95.0
  10.6660;2024/06/05 11:31:48.7169;3;1.00;97.0
  10.9090;2024/06/05 11:31:48.9599;5;1.00;95.0
  10.9130;2024/06/05 11:31:48.9639;3;1.00;97.0
  11.1590;2024/06/05 11:31:49.2099;3;1.00;97.0
  11.4010;2024/06/05 11:31:49.4519;5;1.00;95.0
  11.4050;2024/06/05 11:31:49.4559;3;1.00;97.0
  11.6470;2024/06/05 11:31:49.6979;5;1.00;95.0
  11.6510;2024/06/05 11:31:49.7019;3;1.00;97.0
  11.8930;2024/06/05 11:31:49.9439;5;1.00;95.0
  11.8970;2024/06/05 11:31:49.9479;3;1.00;97.0
  12.1400;2024/06/05 11:31:50.1909;5;1.00;95.0
  12.1440;2024/06/05 11:31:50.1949;3;1.00;97.0
  12.3860;2024/06/05 11:31:50.4369;5;1.00;96.0
  12.3900;2024/06/05 11:31:50.4409;3;1.00;97.0
  12.6320;2024/06/05 11:31:50.6829;5;1.00;96.0
  12.6360;2024/06/05 11:31:50.6869;3;1.00;97.0
  12.8790;2024/06/05 11:31:50.9299;5;1.00;96.0
  12.8830;2024/06/05 11:31:50.9339;3;1.00;96.0
  13.1250;2024/06/05 11:31:51.1759;5;1.00;96.0
  13.1290;2024/06/05 11:31:51.1799;3;1.00;96.0
  13.3710;2024/06/05 11:31:51.4219;5;1.00;97.0
  13.3750;2024/06/05 11:31:51.4259;3;1.00;96.0
  13.6180;2024/06/05 11:31:51.6689;5;1.00;97.0
  13.6220;2024/06/05 11:31:51.6729;3;1.00;96.0
  13.8640;2024/06/05 11:31:51.9149;5;1.00;97.0
  13.8680;2024/06/05 11:31:51.9189;3;1.00;96.0
  14.1110;2024/06/05 11:31:52.1619;5;1.00;97.0
  14.1150;2024/06/05 11:31:52.1659;3;1.00;96.0
  14.3570;2024/06/05 11:31:52.4079;5;1.00;97.0
