reltime;datetime;iSensor;confidence;heart_rate

   0.0010;2024/05/28 15:50:00.7269;5;1.00;87.0
   0.0010;2024/05/28 15:50:00.7269;4;0.00;0.0
   0.0010;2024/05/28 15:50:00.7269;3;1.00;89.0
   0.0010;2024/05/28 15:50:00.7269;2;0.00;0.0
   0.0010;2024/05/28 15:50:00.7269;1;0.00;0.0
   0.0010;2024/05/28 15:50:00.7269;0;0.00;0.0
   0.0810;2024/05/28 15:50:00.8069;3;1.00;89.0
   0.4270;2024/05/28 15:50:01.1529;5;1.00;87.0
   0.5730;2024/05/28 15:50:01.2989;3;1.00;89.0
   0.8190;2024/05/28 15:50:01.5449;3;1.00;89.0
   0.9190;2024/05/28 15:50:01.6449;5;1.00;88.0
   1.0650;2024/05/28 15:50:01.7909;3;1.00;89.0
   1.4110;2024/05/28 15:50:02.1369;5;1.00;88.0
   1.8040;2024/05/28 15:50:02.5299;3;1.00;90.0
   2.1500;2024/05/28 15:50:02.8759;5;1.00;88.0
   2.3970;2024/05/28 15:50:03.1229;5;1.00;88.0
   3.1360;2024/05/28 15:50:03.8619;5;1.00;88.0
   3.2820;2024/05/28 15:50:04.0079;3;1.00;91.0
   3.6280;2024/05/28 15:50:04.3539;5;1.00;88.0
   3.7740;2024/05/28 15:50:04.4999;3;1.00;90.0
   4.0210;2024/05/28 15:50:04.7469;3;1.00;90.0
   4.1200;2024/05/28 15:50:04.8459;5;1.00;88.0
   4.2670;2024/05/28 15:50:04.9929;3;1.00;90.0
   4.5130;2024/05/28 15:50:05.2389;3;1.00;90.0
   4.6130;2024/05/28 15:50:05.3389;5;1.00;88.0
   5.0060;2024/05/28 15:50:05.7319;3;1.00;90.0
   5.1060;2024/05/28 15:50:05.8319;5;1.00;88.0
   5.3520;2024/05/28 15:50:06.0779;5;1.00;88.0
   5.4990;2024/05/28 15:50:06.2249;3;1.00;90.0
   5.5980;2024/05/28 15:50:06.3239;5;1.00;88.0
   5.8450;2024/05/28 15:50:06.5709;5;1.00;88.0
   5.9910;2024/05/28 15:50:06.7169;3;1.00;89.0
   6.3380;2024/05/28 15:50:07.0639;5;1.00;88.0
   6.4830;2024/05/28 15:50:07.2089;3;1.00;89.0
   6.8290;2024/05/28 15:50:07.5549;5;1.00;89.0
   6.9760;2024/05/28 15:50:07.7019;3;1.00;88.0
   7.2220;2024/05/28 15:50:07.9479;3;1.00;88.0
   7.3230;2024/05/28 15:50:08.0489;5;1.00;89.0
   7.4680;2024/05/28 15:50:08.1939;3;1.00;87.0
   7.7150;2024/05/28 15:50:08.4409;3;1.00;87.0
   7.8150;2024/05/28 15:50:08.5409;5;1.00;89.0
   8.2080;2024/05/28 15:50:08.9339;3;1.00;86.0
   8.3080;2024/05/28 15:50:09.0339;5;1.00;89.0
   8.5540;2024/05/28 15:50:09.2799;5;1.00;89.0
   8.7000;2024/05/28 15:50:09.4259;3;1.00;86.0
   8.7990;2024/05/28 15:50:09.5249;5;1.00;89.0
   9.0460;2024/05/28 15:50:09.7719;5;1.00;89.0
   9.1920;2024/05/28 15:50:09.9179;3;1.00;85.0
