reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/14 12:13:51.4219,5,1.0,79.0
0.001,2024/06/14 12:13:51.4219,4,0.0,0.0
0.001,2024/06/14 12:13:51.4219,3,1.0,84.0
0.001,2024/06/14 12:13:51.4219,2,0.0,0.0
0.001,2024/06/14 12:13:51.4219,1,0.0,0.0
0.001,2024/06/14 12:13:51.4219,0,0.0,0.0
0.174,2024/06/14 12:13:51.5949,5,1.0,79.0
0.204,2024/06/14 12:13:51.6249,3,1.0,84.0
0.42,2024/06/14 12:13:51.8409,5,1.0,81.0
0.45,2024/06/14 12:13:51.8709,3,1.0,84.0
0.667,2024/06/14 12:13:52.0879,5,1.0,81.0
0.913,2024/06/14 12:13:52.3339,5,1.0,81.0
0.943,2024/06/14 12:13:52.3639,3,1.0,84.0
1.16,2024/06/14 12:13:52.5809,5,1.0,81.0
1.19,2024/06/14 12:13:52.6109,3,1.0,83.0
1.435,2024/06/14 12:13:52.8559,3,1.0,83.0
1.652,2024/06/14 12:13:53.0729,5,1.0,83.0
1.681,2024/06/14 12:13:53.1019,3,1.0,83.0
1.899,2024/06/14 12:13:53.3199,5,1.0,83.0
1.928,2024/06/14 12:13:53.3489,3,1.0,83.0
2.144,2024/06/14 12:13:53.5649,5,1.0,83.0
2.174,2024/06/14 12:13:53.5949,3,1.0,83.0
2.391,2024/06/14 12:13:53.8119,5,1.0,84.0
2.42,2024/06/14 12:13:53.8409,3,1.0,83.0
2.638,2024/06/14 12:13:54.0589,5,1.0,84.0
2.666,2024/06/14 12:13:54.0869,3,1.0,84.0
2.883,2024/06/14 12:13:54.3039,5,1.0,84.0
2.913,2024/06/14 12:13:54.3339,3,1.0,84.0
3.129,2024/06/14 12:13:54.5499,5,1.0,84.0
3.159,2024/06/14 12:13:54.5799,3,1.0,84.0
3.376,2024/06/14 12:13:54.7969,5,1.0,84.0
3.623,2024/06/14 12:13:55.0439,5,1.0,84.0
3.651,2024/06/14 12:13:55.0719,3,1.0,84.0
3.869,2024/06/14 12:13:55.2899,5,1.0,84.0
3.898,2024/06/14 12:13:55.3189,3,1.0,84.0
4.115,2024/06/14 12:13:55.5359,5,1.0,84.0
4.144,2024/06/14 12:13:55.5649,3,1.0,84.0
4.361,2024/06/14 12:13:55.7819,5,1.0,84.0
4.607,2024/06/14 12:13:56.0279,5,1.0,84.0
4.637,2024/06/14 12:13:56.0579,3,1.0,84.0
5.129,2024/06/14 12:13:56.5499,3,1.0,84.0
5.592,2024/06/14 12:13:57.0129,5,1.0,84.0
5.622,2024/06/14 12:13:57.0429,3,1.0,83.0
6.085,2024/06/14 12:13:57.5059,5,1.0,84.0
6.114,2024/06/14 12:13:57.5349,3,1.0,83.0
6.607,2024/06/14 12:13:58.0279,3,1.0,83.0
6.853,2024/06/14 12:13:58.2739,3,1.0,83.0
7.07,2024/06/14 12:13:58.4909,5,1.0,84.0
