reltime,datetime,iSensor,headPos.x,headPos.y,headPos.z,headPosQ,headYaw,headPitch,headRoll,headRotQ,gazeSrc.x,gazeSrc.y,gazeSrc.z,gazeDir.x,gazeDir.y,gazeDir.z,gazeQ,leftEyeOpen,leftEyeOpenQ,rightEyeOpen,rightEyeOpenQ,pupil,pupilQ
0.001,2024/06/14 12:13:51.4219,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019,0.011,-0.015,0.962,-0.155,0.224,1.0,10.0,1.0,10.0,1.0,1.57,1.0
1.299,2024/06/14 12:13:52.7199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.95,-0.113,0.29,1.0,10.0,1.0,10.0,1.0,1.61,1.0
1.319,2024/06/14 12:13:52.7399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.95,-0.109,0.293,1.0,10.0,1.0,10.0,1.0,1.61,1.0
1.328,2024/06/14 12:13:52.7489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.951,-0.109,0.29,1.0,10.0,1.0,10.0,1.0,1.61,1.0
1.348,2024/06/14 12:13:52.7689,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.951,-0.111,0.287,1.0,10.0,1.0,10.0,1.0,1.63,1.0
1.358,2024/06/14 12:13:52.7789,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.951,-0.111,0.287,1.0,10.0,1.0,10.0,1.0,1.63,1.0
1.377,2024/06/14 12:13:52.7979,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.953,-0.112,0.28,1.0,10.0,1.0,10.0,1.0,1.64,1.0
1.397,2024/06/14 12:13:52.8179,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.954,-0.11,0.278,1.0,10.0,1.0,10.0,1.0,1.64,1.0
1.407,2024/06/14 12:13:52.8279,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.956,-0.114,0.272,1.0,10.0,1.0,10.0,1.0,1.63,1.0
1.427,2024/06/14 12:13:52.8479,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.956,-0.114,0.272,1.0,10.0,1.0,10.0,1.0,1.63,1.0
1.437,2024/06/14 12:13:52.8579,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.957,-0.111,0.269,1.0,10.0,1.0,10.0,1.0,1.63,1.0
1.456,2024/06/14 12:13:52.8769,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.956,-0.11,0.271,1.0,10.0,1.0,10.0,1.0,1.64,1.0
1.466,2024/06/14 12:13:52.8869,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.957,-0.11,0.269,1.0,10.0,1.0,10.0,1.0,1.65,1.0
1.486,2024/06/14 12:13:52.9069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.957,-0.116,0.267,1.0,10.0,1.0,10.0,1.0,1.65,1.0
1.496,2024/06/14 12:13:52.9169,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.957,-0.115,0.266,1.0,10.0,1.0,10.0,1.0,1.64,1.0
1.516,2024/06/14 12:13:52.9369,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.97,-0.105,0.22,1.0,10.0,1.0,10.0,1.0,1.67,1.0
1.526,2024/06/14 12:13:52.9469,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.97,-0.105,0.22,1.0,10.0,1.0,10.0,1.0,1.67,1.0
1.546,2024/06/14 12:13:52.9669,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.011,-0.015,0.973,-0.094,0.21,1.0,10.0,1.0,10.0,1.0,1.67,1.0
