reltime,datetime,iSensor,confidence,heart_rate
0.001,2024/06/05 10:23:34.5689,5,1.0,86.0
0.001,2024/06/05 10:23:34.5689,4,0.0,0.0
0.001,2024/06/05 10:23:34.5689,3,1.0,86.0
0.001,2024/06/05 10:23:34.5689,2,0.0,0.0
0.001,2024/06/05 10:23:34.5689,1,0.0,0.0
0.001,2024/06/05 10:23:34.5689,0,0.0,0.0
0.033,2024/06/05 10:23:34.6009,5,1.0,86.0
0.428,2024/06/05 10:23:34.9959,3,1.0,84.0
0.525,2024/06/05 10:23:35.0929,5,1.0,86.0
0.772,2024/06/05 10:23:35.3399,5,1.0,86.0
0.92,2024/06/05 10:23:35.4879,3,1.0,82.0
1.018,2024/06/05 10:23:35.5859,5,1.0,86.0
1.264,2024/06/05 10:23:35.8319,5,1.0,86.0
1.412,2024/06/05 10:23:35.9799,3,1.0,81.0
1.659,2024/06/05 10:23:36.2269,3,1.0,81.0
1.757,2024/06/05 10:23:36.3249,5,1.0,86.0
1.905,2024/06/05 10:23:36.4729,3,1.0,81.0
2.152,2024/06/05 10:23:36.7199,3,1.0,81.0
2.645,2024/06/05 10:23:37.2129,3,1.0,81.0
2.742,2024/06/05 10:23:37.3099,5,1.0,87.0
3.137,2024/06/05 10:23:37.7049,3,1.0,80.0
3.234,2024/06/05 10:23:37.8019,5,1.0,87.0
3.63,2024/06/05 10:23:38.1979,3,1.0,80.0
3.727,2024/06/05 10:23:38.2949,5,1.0,87.0
4.122,2024/06/05 10:23:38.6899,3,1.0,78.0
4.22,2024/06/05 10:23:38.7879,5,1.0,87.0
4.466,2024/06/05 10:23:39.0339,5,1.0,87.0
4.615,2024/06/05 10:23:39.1829,3,1.0,78.0
4.712,2024/06/05 10:23:39.2799,5,1.0,87.0
4.861,2024/06/05 10:23:39.4289,3,1.0,77.0
4.959,2024/06/05 10:23:39.5269,5,1.0,87.0
5.107,2024/06/05 10:23:39.6749,3,1.0,77.0
5.353,2024/06/05 10:23:39.9209,3,1.0,77.0
5.451,2024/06/05 10:23:40.0189,5,1.0,87.0
5.846,2024/06/05 10:23:40.4139,3,1.0,77.0
5.943,2024/06/05 10:23:40.5109,5,1.0,87.0
6.338,2024/06/05 10:23:40.9059,3,1.0,76.0
6.437,2024/06/05 10:23:41.0049,5,1.0,87.0
6.831,2024/06/05 10:23:41.3989,3,1.0,77.0
6.929,2024/06/05 10:23:41.4969,5,1.0,81.0
7.323,2024/06/05 10:23:41.8909,3,1.0,77.0
7.421,2024/06/05 10:23:41.9889,5,1.0,81.0
7.668,2024/06/05 10:23:42.2359,5,1.0,81.0
7.816,2024/06/05 10:23:42.3839,3,1.0,77.0
8.062,2024/06/05 10:23:42.6299,3,1.0,77.0
8.308,2024/06/05 10:23:42.8759,3,1.0,78.0
8.652,2024/06/05 10:23:43.2199,5,1.0,76.0
9.047,2024/06/05 10:23:43.6149,3,1.0,78.0
9.145,2024/06/05 10:23:43.7129,5,1.0,74.0
9.54,2024/06/05 10:23:44.1079,3,1.0,78.0
9.638,2024/06/05 10:23:44.2059,5,1.0,74.0
10.032,2024/06/05 10:23:44.5999,3,1.0,78.0
10.13,2024/06/05 10:23:44.6979,5,1.0,73.0
10.525,2024/06/05 10:23:45.0929,3,1.0,78.0
10.623,2024/06/05 10:23:45.1909,5,1.0,73.0
11.018,2024/06/05 10:23:45.5859,3,1.0,78.0
11.115,2024/06/05 10:23:45.6829,5,1.0,73.0
11.362,2024/06/05 10:23:45.9299,5,1.0,73.0
11.51,2024/06/05 10:23:46.0779,3,1.0,78.0
11.756,2024/06/05 10:23:46.3239,3,1.0,78.0
11.854,2024/06/05 10:23:46.4219,5,1.0,73.0
12.249,2024/06/05 10:23:46.8169,3,1.0,78.0
12.346,2024/06/05 10:23:46.9139,5,1.0,73.0
12.741,2024/06/05 10:23:47.3089,3,1.0,78.0
12.839,2024/06/05 10:23:47.4069,5,1.0,73.0
13.234,2024/06/05 10:23:47.8019,3,1.0,78.0
13.331,2024/06/05 10:23:47.8989,5,1.0,73.0
13.726,2024/06/05 10:23:48.2939,3,1.0,78.0
14.071,2024/06/05 10:23:48.6389,5,1.0,72.0
14.219,2024/06/05 10:23:48.7869,3,1.0,78.0
14.317,2024/06/05 10:23:48.8849,5,1.0,72.0
14.711,2024/06/05 10:23:49.2789,3,1.0,78.0
14.958,2024/06/05 10:23:49.5259,3,1.0,78.0
15.055,2024/06/05 10:23:49.6229,5,1.0,72.0
15.204,2024/06/05 10:23:49.7719,3,1.0,78.0
15.45,2024/06/05 10:23:50.0179,3,1.0,78.0
15.548,2024/06/05 10:23:50.1159,5,1.0,72.0
15.943,2024/06/05 10:23:50.5109,3,1.0,78.0
16.041,2024/06/05 10:23:50.6089,5,1.0,72.0
16.436,2024/06/05 10:23:51.0039,3,1.0,78.0
16.533,2024/06/05 10:23:51.1009,5,1.0,72.0
16.928,2024/06/05 10:23:51.4959,3,1.0,78.0
17.026,2024/06/05 10:23:51.5939,5,1.0,75.0
17.174,2024/06/05 10:23:51.7419,3,1.0,79.0
17.272,2024/06/05 10:23:51.8399,5,1.0,75.0
17.42,2024/06/05 10:23:51.9879,3,1.0,79.0
17.519,2024/06/05 10:23:52.0869,5,1.0,75.0
17.765,2024/06/05 10:23:52.3329,5,1.0,75.0
17.913,2024/06/05 10:23:52.4809,3,1.0,80.0
18.011,2024/06/05 10:23:52.5789,5,1.0,75.0
18.159,2024/06/05 10:23:52.7269,3,1.0,80.0
18.258,2024/06/05 10:23:52.8259,5,1.0,75.0
18.405,2024/06/05 10:23:52.9729,3,1.0,81.0
18.503,2024/06/05 10:23:53.0709,5,1.0,75.0
18.652,2024/06/05 10:23:53.2199,3,1.0,81.0
18.75,2024/06/05 10:23:53.3179,5,1.0,76.0
18.898,2024/06/05 10:23:53.4659,3,1.0,82.0
18.996,2024/06/05 10:23:53.5639,5,1.0,76.0
19.144,2024/06/05 10:23:53.7119,3,1.0,82.0
19.242,2024/06/05 10:23:53.8099,5,1.0,76.0
19.391,2024/06/05 10:23:53.9589,3,1.0,82.0
19.488,2024/06/05 10:23:54.0559,5,1.0,76.0
19.638,2024/06/05 10:23:54.2059,3,1.0,83.0
19.736,2024/06/05 10:23:54.3039,5,1.0,76.0
19.883,2024/06/05 10:23:54.4509,3,1.0,83.0
19.981,2024/06/05 10:23:54.5489,5,1.0,76.0
20.13,2024/06/05 10:23:54.6979,3,1.0,83.0
20.228,2024/06/05 10:23:54.7959,5,1.0,76.0
20.376,2024/06/05 10:23:54.9439,3,1.0,85.0
20.474,2024/06/05 10:23:55.0419,5,1.0,76.0
20.622,2024/06/05 10:23:55.1899,3,1.0,85.0
20.721,2024/06/05 10:23:55.2889,5,1.0,76.0
20.868,2024/06/05 10:23:55.4359,3,1.0,85.0
21.115,2024/06/05 10:23:55.6829,3,1.0,86.0
21.213,2024/06/05 10:23:55.7809,5,1.0,76.0
21.361,2024/06/05 10:23:55.9289,3,1.0,86.0
21.459,2024/06/05 10:23:56.0269,5,1.0,76.0
21.607,2024/06/05 10:23:56.1749,3,1.0,86.0
21.706,2024/06/05 10:23:56.2739,5,1.0,76.0
21.853,2024/06/05 10:23:56.4209,3,1.0,86.0
21.951,2024/06/05 10:23:56.5189,5,1.0,76.0
22.099,2024/06/05 10:23:56.6669,3,1.0,86.0
22.198,2024/06/05 10:23:56.7659,5,1.0,76.0
22.444,2024/06/05 10:23:57.0119,5,1.0,76.0
22.593,2024/06/05 10:23:57.1609,3,1.0,86.0
22.937,2024/06/05 10:23:57.5049,5,1.0,77.0
23.085,2024/06/05 10:23:57.6529,3,1.0,86.0
23.331,2024/06/05 10:23:57.8989,3,1.0,86.0
23.43,2024/06/05 10:23:57.9979,5,1.0,77.0
23.823,2024/06/05 10:23:58.3909,3,1.0,85.0
24.316,2024/06/05 10:23:58.8839,3,1.0,85.0
24.414,2024/06/05 10:23:58.9819,5,1.0,77.0
24.809,2024/06/05 10:23:59.3769,3,1.0,85.0
24.907,2024/06/05 10:23:59.4749,5,1.0,78.0
25.153,2024/06/05 10:23:59.7209,5,1.0,78.0
25.301,2024/06/05 10:23:59.8689,3,1.0,84.0
25.4,2024/06/05 10:23:59.9679,5,1.0,78.0
25.645,2024/06/05 10:24:00.2129,5,1.0,78.0
25.794,2024/06/05 10:24:00.3619,3,1.0,84.0
26.286,2024/06/05 10:24:00.8539,3,1.0,84.0
26.532,2024/06/05 10:24:01.0999,3,1.0,83.0
26.631,2024/06/05 10:24:01.1989,5,1.0,78.0
26.779,2024/06/05 10:24:01.3469,3,1.0,83.0
27.025,2024/06/05 10:24:01.5929,3,1.0,83.0
27.123,2024/06/05 10:24:01.6909,5,1.0,78.0
